Cod. Barras;NCM;Codigo;Produto;Apresentacao;Quantidade;Total Bruto;Desconto;Total Liquido;Ulti. Compra;Saldo Atual
7897595618610;30049079;16159;CITRATO DE SILDENAFILA 50MG;4 COMPRIMIDOS;1;R$ 28,75 ;R$ 14,38 ;R$ 14,37 ;R$ 5,41 ;10
7899095255241;30049079;21153;CIXIN 0,5MG 20 COMP;0,5mg cx 20 comp;3;R$ 74,97 ;R$ 37,48 ;R$ 37,49 ;R$ 5,84 ;0
7896548113479;30049069;2164;CLARIL COLIRIO 15 ML;COLIRIO 15 ML;3;R$ 40,80 ;R$ 8,16 ;R$ 32,64 ;R$ 10,59 ;2
7896112126485;30049049;16050;CLOR. METFORMINA 850 MG;30 COMPRIMIDOS;1;R$ 6,32 ;R$ 1,26 ;R$ 5,06 ;R$ 3,34 ;2
7896902210035;21069090;18731;CLOR.DE MAGNESIO PURO FARMAX 33G;;2;R$ 10,00 ;R$ 0,00 ;R$ 10,00 ;R$ 4,23 ;52
7896004730196;30049099;18099;CLORIDRATO DE CICLOBENZAPRINA;10mg cx 15 comp rev;1;R$ 15,73 ;R$ 7,87 ;R$ 7,86 ;R$ 4,57 ;2
7896004730172;30049099;18115;CLORIDRATO DE CICLOBENZAPRINA;10mg cx 15 comp rev;2;R$ 31,46 ;R$ 8,60 ;R$ 22,86 ;R$ 4,08 ;1
7891317446819;30049039;18877;CLORIDRATO DE CICLOBENZAPRINA;5mg cx 15 comp;2;R$ 28,32 ;R$ 5,66 ;R$ 22,66 ;R$ 3,40 ;1
7898148291298;30049049;15736;CLORIDRATO DE METFORMINA;30 COM;6;R$ 30,30 ;R$ 5,04 ;R$ 25,26 ;R$ 3,48 ;20
7896422507943;30039059;21147;CLORIDRATO DE METFORMINA 500MG 30 COMP;500mg cx 30 comp;1;R$ 7,40 ;R$ 3,70 ;R$ 3,70 ;R$ 2,45 ;3
7895296105040;30049099;17838;CLORIDRATO DE NARATRIPTANA;2,5mg cx 10 comp rev;1;R$ 27,94 ;R$ 5,59 ;R$ 22,35 ;R$ 18,20 ;5
7899547512731;30049036;18683;CLORIDRATO DE PROPRANOLOL;40 mg com ct bl al plas opc x 30;3;R$ 9,09 ;R$ 0,00 ;R$ 9,09 ;R$ 1,39 ;15
7896255767330;30049069;18098;COBAVITAL COM. C16;;1;R$ 15,74 ;R$ 3,15 ;R$ 12,59 ;R$ 12,53 ;3
7896020417149;35061010;13796;COLA THREE BOND SUPER 1000;THREE BOND;2;R$ 4,00 ;R$ 0,00 ;R$ 4,00 ;R$ 22,57 ;-4
7891058020316;30049069;14311;COLIRIO MOURA BRASIL;COLIRIO;9;R$ 121,14 ;R$ 18,83 ;R$ 102,31 ;R$ 10,40 ;20
7896714224459;30049099;17527;COLIRIO NEO BRASIL;0,15+0,30mg/ml sol oft fr x 20ml;19;R$ 220,78 ;R$ 110,39 ;R$ 110,39 ;R$ 3,77 ;18
7896658003653;30045090;15459;COMBIRON;COMP;2;R$ 67,16 ;R$ 13,44 ;R$ 53,72 ;R$ 26,52 ;3
7896658007286;30045090;15845;COMBIRON GOTAS;30 ML;1;R$ 20,65 ;R$ 4,13 ;R$ 16,52 ;R$ 16,31 ;3
7899620911215;21069030;19279;COMPLEXIMED B C/100 CPR REV;;1;R$ 1,00 ;R$ 0,00 ;R$ 1,00 ;R$ 6,82 ;-1
7898488470315;30059090;18415;COMPRESSA  GAZE AMERICA 11FIOS 7,5X7,5CM 5DOB/8CAM;;37;R$ 37,00 ;R$ 0,00 ;R$ 37,00 ;R$ 0,50 ;139
7894916508506;30049099;20442;CONCARDIO 2,5MG 30 COMP;2,5mg cx 30 comp rev;1;R$ 57,36 ;R$ 11,47 ;R$ 45,89 ;R$ 41,49 ;-1
7896699020268;96032900;20931;CONJ INFANT PENTE+ESCOV COLOR ;;1;R$ 13,30 ;R$ 0,00 ;R$ 13,30 ;R$ 8,92 ;1
7896181901747;30049069;16257;CORDAREX 5MG;30 COMP;2;R$ 49,82 ;R$ 9,96 ;R$ 39,86 ;R$ 18,24 ;4
7896015519636;33069000;16388;COREGA PO 22G;po lc fr 22g;2;R$ 31,00 ;R$ 3,10 ;R$ 27,90 ;R$ 10,43 ;7
7896015526252;33069000;17639;COREGA ULTRA 19G;ultra creme 19g;1;R$ 15,35 ;R$ 0,00 ;R$ 15,35 ;R$ 17,38 ;8
7896714200699;30043999;7462;CORTICORTEN (PREDNISONA) 20 MG.C/20;PREDNISONA N.Q.20 MG.C/20 COMPR;5;R$ 104,35 ;R$ 52,20 ;R$ 52,15 ;R$ 5,78 ;15
7896181920410;30049069;18975;CORUS;50mg cx 30 comp rev;1;R$ 9,37 ;R$ 1,87 ;R$ 7,50 ;R$ 6,86 ;10
7891010560737;56012190;3764;COTONETES JOHNSONS C/75 UNID.;7891010560737;3;R$ 9,94 ;R$ 0,00 ;R$ 9,94 ;R$ 2,35 ;23
7891024039229;33061000;21121;CR DENT COLG LUMIN BRILLANT WHITE 50G;;1;R$ 4,50 ;R$ 0,00 ;R$ 4,50 ;R$ 3,02 ;2
7891024028353;33061000;21165;CR DENT COLG MPA NEUTRACUCAR 70G;;2;R$ 11,00 ;R$ 0,00 ;R$ 11,00 ;R$ 3,45 ;0
7891024002490;33061000;21167;CR DENT COLG T12 CLEAN MINT 140G;;1;R$ 10,50 ;R$ 2,10 ;R$ 8,40 ;R$ 6,79 ;0
7891024034200;33061000;21172;CR DENT COLG TP EXTRA WHITE 70G;;3;R$ 13,50 ;R$ 0,00 ;R$ 13,50 ;R$ 2,99 ;1
7891528029498;33061000;21171;CR DENT SORRISO TRIPLA LIMP COMPLETA 70G;;2;R$ 5,20 ;R$ 0,00 ;R$ 5,20 ;R$ 13,91 ;2
7891024132906;33061000;3253;CR.DENT.COLGATE MAX.PROT.ANT.50 GR;7891024132906;1;R$ 24,50 ;R$ 4,90 ;R$ 19,60 ;R$ 16,33 ;3
7891037000322;33059000;14879;CREME DE PENTEAR SEDA HIDRALOE ;300 ML;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 5,98 ;7
7891010702137;30051090;20876;CURAT BAND-AID HELLO KITTY C 25;;1;R$ 11,90 ;R$ 0,00 ;R$ 11,90 ;R$ 8,01 ;2
7891010695415;30051090;14858;CURATIVOS BAND-AID PEQUENOS FERIMENTOS;16 UNIDADES;3;R$ 9,60 ;R$ 0,00 ;R$ 9,60 ;R$ 3,75 ;41
7896004801216;30049099;5330;CYSTEX DRG C/24.;DRG C/24.;2;R$ 38,26 ;R$ 7,66 ;R$ 30,60 ;R$ 14,97 ;9
7898029551770;30049079;1569;DAFLON 500 MG C/30 COMPRIMIDOS;C/30 COMPRIDOS;1;R$ 87,24 ;R$ 17,45 ;R$ 69,79 ;R$ 66,06 ;3
7899640804306;30066000;19794;DAIVA;150+10mg/ml sol inj im ct amp vd a;1;R$ 14,27 ;R$ 2,85 ;R$ 11,42 ;R$ 9,70 ;1
7896212479825;30049069;1891;DAKTARIN GEL ORAL 40 GR;GEL ORAL 40 GRAMAS;3;R$ 101,97 ;R$ 20,40 ;R$ 81,57 ;R$ 23,85 ;1
7898216360567;30049069;11071;DECNAZOL (SECNIDAZOL) 1000 MG C/2;SECNIDAZOL PHARLAB 1000 MG C/2;1;R$ 23,34 ;R$ 11,67 ;R$ 11,67 ;R$ 4,42 ;-2
7896658001901;30049099;8971;DECONGEX PLUS COMPRIMIDOS C/12;COM REV CT BL X 12;1;R$ 20,81 ;R$ 4,16 ;R$ 16,65 ;R$ 16,23 ;2
7896658001925;30049099;8973;DECONGEX PLUS GOTAS 20 ML.;SOL ORAL FR C/20 ML;1;R$ 11,26 ;R$ 2,25 ;R$ 9,01 ;R$ 8,86 ;10
7896862912017;30039039;18276;DELTAMETRIL;0,2mg shampoo fr 100ml;2;R$ 35,78 ;R$ 17,90 ;R$ 17,88 ;R$ 5,70 ;2
7898096577031;30049062;14432;DEOCIL SL;10MG CX 10 COMP;1;R$ 30,41 ;R$ 6,08 ;R$ 24,33 ;R$ 21,80 ;6
7897595901866;34013000;10213;DERMACYD LIQ.FEMINA 200 ML;FEMINA LIQ.200 ML;1;R$ 33,13 ;R$ 6,63 ;R$ 26,50 ;R$ 22,24 ;1
7898168001150;30043210;20085;DERMOSALIC;sol top fr 30ml;1;R$ 35,16 ;R$ 17,58 ;R$ 17,58 ;R$ 11,97 ;0
7893454100661;30043210;20912;DERMOSALIC POM 30G;30g pom bg;1;R$ 30,86 ;R$ 15,43 ;R$ 15,43 ;R$ 9,55 ;0
7896006243908;30049079;3647;DERMS BISNAGA 30 G;30 GR PRATA;2;R$ 71,42 ;R$ 35,72 ;R$ 35,70 ;R$ 19,56 ;10
7506306244184;33072010;21036;DES REXONA AERO MEN ANTIBAC INVIS 90G;;2;R$ 23,00 ;R$ 0,00 ;R$ 23,00 ;R$ 8,68 ;3
7791293022598;33072010;17905;DES.AER.REXONA MEN ACTIVE 1X90 GR;;1;R$ 12,00 ;R$ 0,00 ;R$ 12,00 ;R$ 8,80 ;1
7891150054646;33072010;20484;DES.AER.REXONA MEN IMPACTO 90G;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 8,72 ;2
7791293022567;33072010;17906;DES.AER.REXONA MEN V8 1X90 GR;;1;R$ 12,00 ;R$ 0,00 ;R$ 12,00 ;R$ 8,72 ;6
7791293032443;33072010;20487;DES.AER.REXONA WOMEN ACTIVE EMOTION 90GR;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 8,54 ;2
7891150054653;33072010;20485;DES.AER.REXONA WOMEN ERVA DOCE 90GR;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 6,99 ;2
7791293032481;33072010;20486;DES.AER.REXONA WOMEN INVISIBLE 90GR;;2;R$ 30,00 ;R$ 3,00 ;R$ 27,00 ;R$ 6,99 ;4
7899547505061;30049069;18457;DESLORATADINA;0,5 mg xpe ct fr vd amb x 60 ml +;2;R$ 66,96 ;R$ 33,48 ;R$ 33,48 ;R$ 9,55 ;10
7506306241183;33072010;20328;DESOD AERO DOVE ORIGINAL 89G-150ML (1-UN);;1;R$ 19,00 ;R$ 0,00 ;R$ 19,00 ;R$ 9,07 ;7
7791293032467;33072010;19955;DESOD AERO REXONA WOMEN COTTON 90G-150ML (1-UN);;1;R$ 15,50 ;R$ 0,00 ;R$ 15,50 ;R$ 8,57 ;4
7791293035000;33072010;20498;DESOD AERO SUAVE SPORTFRESH 87G-150ML ;;1;R$ 6,50 ;R$ 0,00 ;R$ 6,50 ;R$ 4,99 ;0
7791293012063;33072010;17279;DESOD DOVE AERO 89G MEN EXTRA FRESH;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 8,90 ;0
7791293022581;33072010;18187;DESOD REXONA AERO SYSTEM 90G MEN XTRACOOL;;2;R$ 24,00 ;R$ 0,00 ;R$ 24,00 ;R$ 6,99 ;3
7891721024481;30043210;18902;DEXA-CITONEURIN NFF;100+100+5+4,37mg sol inj 3 amp 1ml;2;R$ 73,76 ;R$ 14,76 ;R$ 59,00 ;R$ 28,03 ;1
7899640806676;30043220;16148;DIACQUA 25MG 30COMP;30 COMPRIMIDOS;1;R$ 20,76 ;R$ 4,15 ;R$ 16,61 ;R$ 15,20 ;7
7896523206868;30033939;13849;DIAD 0,75MG C/2;0,75MG C/2;11;R$ 173,14 ;R$ 86,57 ;R$ 86,57 ;R$ 2,55 ;65
7891106906944;30043939;17312;DIANE 35 DRG 3X21;;3;R$ 178,68 ;R$ 35,73 ;R$ 142,95 ;R$ 45,11 ;3
7896714204413;30049037;18820;DICLOFENACO DE DIETILAMONIO;10mg gel bg 60g;2;R$ 23,00 ;R$ 5,75 ;R$ 17,25 ;R$ 5,20 ;13
7899095256378;30049039;20778;DICLORIDRATO DE BETAISTINA 24MG 30 COMP;24mg cx 30 comp;1;R$ 27,26 ;R$ 6,82 ;R$ 20,44 ;R$ 9,32 ;4
7891317478810;30049069;20576;DICLORIDRATO DE BETAISTINA 24MG 30COMP;24mg cx 30 comp;1;R$ 28,52 ;R$ 8,56 ;R$ 19,96 ;R$ 9,53 ;5
7896112170273;30049045;20640;DIGESTIL 10MG 20COMP;10mg bl bco 20 comp;3;R$ 50,10 ;R$ 25,05 ;R$ 25,05 ;R$ 5,78 ;0
7896112141679;30049048;4904;DIGESTIL(BROMOPRIDA) GOTAS;BROMOPRIDA TEUTO GOTAS 20 ML.;3;R$ 45,78 ;R$ 22,89 ;R$ 22,89 ;R$ 3,00 ;59
7896112159223;30049099;21093;DILABRONCO XPE PED 120ML;5mg xpe fr 120ml+cm;4;R$ 71,40 ;R$ 35,71 ;R$ 35,69 ;R$ 5,16 ;3
7898095343125;30049029;19199;DIP BETAMETASONA+FOSF DISSODICO D;5+2mg sus inj amp x 1ml;16;R$ 312,80 ;R$ 156,45 ;R$ 156,35 ;R$ 4,78 ;4
7896862940058;30039099;15047;DIPIMED GOTAS 20ML;SOL GTS FR 20ML;14;R$ 151,48 ;R$ 75,74 ;R$ 75,74 ;R$ 1,73 ;164
7896112161233;30049069;20869;DIPIRONA SODICA 100ML;50mg/ml sol or fr x 100ml+cm;1;R$ 10,76 ;R$ 0,00 ;R$ 10,76 ;R$ 5,15 ;2
7896004715674;30049069;21202;DIPIRONA SODICA 100ML;50mg fr 100ml;2;R$ 25,64 ;R$ 12,82 ;R$ 12,82 ;R$ 3,57 ;0
7891142142252;30043210;551;"DIPROSPAN AMPOLA 1 ML""INJETAVEL""""";NORMAL;2;R$ 64,34 ;R$ 12,86 ;R$ 51,48 ;R$ 25,16 ;1
7891317000288;30049076;2663;DIUPRESS 25 MG COMPR. C/20;C/20 COMPR;1;R$ 21,10 ;R$ 4,22 ;R$ 16,88 ;R$ 15,84 ;0
7896112122432;30049099;16172;DIURIX 25MG;30 COMPRIMIDOS;1;R$ 4,58 ;R$ 2,29 ;R$ 2,29 ;R$ 0,96 ;22
7898040322441;30049099;20801;DOLAMIN FLEX 12 COMP;125+5,0mg cx 12 comp rev;1;R$ 37,06 ;R$ 7,41 ;R$ 29,65 ;R$ 29,13 ;1
7896004723587;30049099;18176;DOMPERIDONA;10mg cx 2bl x 15 comp;2;R$ 31,70 ;R$ 15,84 ;R$ 15,86 ;R$ 4,01 ;2
7891317452995;30049069;19385;DOMPERIDONA;10mg cx 30 comp;1;R$ 15,90 ;R$ 7,95 ;R$ 7,95 ;R$ 4,51 ;1
7896714210018;30049069;10225;DORALGINA C/20 COMPR.;DRGS CX C/2BL C/10;5;R$ 90,45 ;R$ 45,20 ;R$ 45,25 ;R$ 5,34 ;54
7896658014017;30049029;17911;DORALIV;100mg susp or fr 20ml;2;R$ 46,10 ;R$ 9,22 ;R$ 36,88 ;R$ 17,50 ;1
7891058017392;30049039;19551;DORFLEX;300+35+50 mg comp x 300 emb. mult;4;R$ 607,00 ;R$ 265,58 ;R$ 341,42 ;R$ 117,34 ;1
7896658002229;30049099;1346;DORILAX COMPR. C/12;"ACHE""C/12 COMPR";2;R$ 27,92 ;R$ 5,58 ;R$ 22,34 ;R$ 10,31 ;1
7896658024078;21069030;19245;DOSE D 10ML;sol oral fr 10ml sb maca verde;1;R$ 31,33 ;R$ 6,27 ;R$ 25,06 ;R$ 24,74 ;1
7896641800559;30049039;821;"DRAMIN  C/10 COMPRIMIDOS""""SIMPLES""""";CX.C/40X10 ENV.;7;R$ 31,85 ;R$ 2,73 ;R$ 29,12 ;R$ 3,43 ;0
7896641806483;30049039;16687;DRAMIN B6;sol oral fr 30ml ped;2;R$ 33,94 ;R$ 6,78 ;R$ 27,16 ;R$ 13,67 ;3
7895296277013;30049099;19654;DROXY;25mg cx 30 comp;1;R$ 27,02 ;R$ 5,40 ;R$ 21,62 ;R$ 7,01 ;1
7891058021528;30049069;1834;DULCOLAX DRG. C/20;DRG C/20;1;R$ 6,50 ;R$ 1,30 ;R$ 5,20 ;R$ 5,03 ;4
7891317455569;30049079;15975;DUOMO 2 MG;30 COMPRIMIDOS;1;R$ 28,98 ;R$ 5,80 ;R$ 23,18 ;R$ 21,87 ;2
3014260833176;96032100;18395;ED ORAL B 1 2 3 MEDIA;;1;R$ 3,00 ;R$ 0,00 ;R$ 3,00 ;R$ 2,71 ;36
7896023701436;30044940;11035;ELIXIR PAREGORICO 30 ML;CATARINENSE S/A;1;R$ 14,90 ;R$ 2,98 ;R$ 11,92 ;R$ 9,93 ;8
7896004727806;30049099;16365;EMSEXPECTOR;xpe fr 120ml;3;R$ 63,09 ;R$ 25,25 ;R$ 37,84 ;R$ 6,24 ;16
7896094903104;30049099;133;ENGOV C/6 COMPR.;6 COMP.;30;R$ 162,90 ;R$ 73,20 ;R$ 89,70 ;R$ 4,13 ;8
7893736010053;30044990;11827;ENXAK C/12 COMPR.(CEFALIV);C/12 COMPR.;17;R$ 264,86 ;R$ 43,68 ;R$ 221,18 ;R$ 7,93 ;60
7896641800306;30049099;871;EPAREMA DRG. C/20;;1;R$ 28,36 ;R$ 5,67 ;R$ 22,69 ;R$ 20,77 ;1
7896658018879;30049099;20255;ESALERG;0,5mg xpe fr x 60ml+ser dos;3;R$ 100,32 ;R$ 20,07 ;R$ 80,25 ;R$ 25,38 ;1
5900273001566;96032100;20943;ESC DENT COLG EXTRA CLEAN MEDIA;;1;R$ 5,80 ;R$ 0,00 ;R$ 5,80 ;R$ 4,53 ;3
7891010043476;96032100;8460;ESC.DENT.REACH ANTI/BACT.40 MEDIA LARGA;7891010043476;1;R$ 6,17 ;R$ 0,00 ;R$ 6,17 ;R$ 4,11 ;2
7702018951123;33071000;17739;ESP BARB PRESTOBARBA 150G PL NORMAL;;1;R$ 15,55 ;R$ 0,00 ;R$ 15,55 ;R$ 9,82 ;4
7896544910058;30051090;16694;ESPARADRAPO 5,0CMX4,5MTS.C/6 MISSNER-;;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 26,00 ;4
7896544910102;30051090;17517;ESPARADRAPO IMP. MISSNER; 10CMX4,5MT;5;R$ 45,00 ;R$ 0,00 ;R$ 45,00 ;R$ 8,00 ;24
7891317431334;30043220;16424;ESPIRONOLACTONA;50mg cx 30 comp;1;R$ 32,99 ;R$ 6,60 ;R$ 26,39 ;R$ 10,73 ;1
7896094914155;30049099;20249;ESTOMAZIL EFV C/50 ENV 5G ABACAX;;1;R$ 126,67 ;R$ 31,67 ;R$ 95,00 ;R$ 101,20 ;2
7898040325374;21069010;21088;EXIMIA FIRMALIZE 30 SACHES;firmalize  age complex 30 sach 13g;1;R$ 143,16 ;R$ 28,63 ;R$ 114,53 ;R$ 93,52 ;0
7896004812168;30049029;5546;EXPEC XPE 120 ML;VD.120 ML LEGRAND;3;R$ 93,24 ;R$ 46,62 ;R$ 46,62 ;R$ 8,62 ;29
7896902234093;30049099;17856;FARMAIODINE TOPICO C/100ML+APLIC;;1;R$ 11,50 ;R$ 0,00 ;R$ 11,50 ;R$ 4,32 ;1
7899095200135;30049073;19031;FELDANAX;20mg cx 15 cap;1;R$ 11,67 ;R$ 5,83 ;R$ 5,84 ;R$ 3,48 ;24
7896658002212;30066000;17998;FEMINA;150+20mcg cx 63 comp;1;R$ 61,80 ;R$ 12,36 ;R$ 49,44 ;R$ 46,17 ;1
7896112142126;30049037;4918;FENAFLAN EMULGEL;60 MG-TU;2;R$ 23,56 ;R$ 11,78 ;R$ 11,78 ;R$ 5,03 ;6
7896070600447;30049079;351;FENERGAN 25 MG COMPR. C/20;;1;R$ 12,94 ;R$ 2,59 ;R$ 10,35 ;R$ 9,75 ;3
7896004723365;30049099;21150;FENOFIBRATO 200MG 30CAPS;200mg cx 2bl x 15 cap;2;R$ 168,98 ;R$ 67,59 ;R$ 101,39 ;R$ 41,90 ;-1
7896658007309;30049069;16610;FENTIZOL;600mg ovl + bl aplic;1;R$ 60,39 ;R$ 12,08 ;R$ 48,31 ;R$ 45,51 ;2
7891024183021;33062000;19981;FIO DENT COLG MENTA 50M;;2;R$ 13,00 ;R$ 0,00 ;R$ 13,00 ;R$ 5,95 ;-1
7896444211118;33062000;6299;FIO DENTAL HILLO 100 MT;7896444211118;4;R$ 8,00 ;R$ 0,00 ;R$ 8,00 ;R$ 2,31 ;12
7896544900097;30051090;16692;FITA MICROP.2,5CMX4,5MTS;;12;R$ 60,00 ;R$ 0,00 ;R$ 60,00 ;R$ 29,00 ;-30
7896544900165;30051090;17995;FITA MICROP.5,0CMX4,5MTS;;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 23,00 ;-1
7896658033049;30049099;8106;FLAGASS C/20 COMPR.  ACHE;C/20 COMPR.  ACHE;1;R$ 21,14 ;R$ 4,23 ;R$ 16,91 ;R$ 15,62 ;0
7896658004018;30049099;8107;FLAGASS GOTAS 10 ML  ACHE;GOTAS 10 ML ACHE;1;R$ 19,69 ;R$ 3,94 ;R$ 15,75 ;R$ 14,91 ;0
7896070600799;30049066;353;FLAGYL 400 MG COMPR. C/24;;2;R$ 50,90 ;R$ 10,18 ;R$ 40,72 ;R$ 18,63 ;1
7896714203768;30049099;11360;FLAVONID (DIOSMINA) 450/50MG C/30;450/50MG C/30;1;R$ 73,44 ;R$ 36,72 ;R$ 36,72 ;R$ 18,29 ;6
7899095201255;30049069;20641;FLEXALGIN 30COMP;300+125+50+30mg cx 30 comp;2;R$ 65,64 ;R$ 32,82 ;R$ 32,82 ;R$ 4,99 ;1
7891721020933;30049099;16728;FLORATIL;100mg cx 12 cap;1;R$ 39,85 ;R$ 0,00 ;R$ 39,85 ;R$ 28,36 ;2
7891721001970;30049099;8296;FLORATIL PED.1 G C/6 ENVELOPES;COD.(7891721001970)1 G C/6 ENV.;1;R$ 35,30 ;R$ 7,06 ;R$ 28,24 ;R$ 23,64 ;2
7896685300190;30049099;7628;FLORAX ADULTO C/5 FLACONETES 5ML.;ADULTO C/5FLACONETES 5ML.;1;R$ 37,23 ;R$ 7,45 ;R$ 29,78 ;R$ 24,25 ;0
7898158692221;30049099;16276;FLORENT;100MG CX 12 CAP;7;R$ 255,57 ;R$ 127,75 ;R$ 127,82 ;R$ 12,19 ;6
7898049793761;30049069;21199;FLUCONID 150MG 2 CAP;150mg bl 2 cap gel;10;R$ 252,60 ;R$ 126,30 ;R$ 126,30 ;R$ 1,65 ;1
7891142156020;30049049;8309;FLUIR 12 UG.C/ 30 CAPS. C/ INALADOR;INALADOR+30 CAPSULAS;1;R$ 62,17 ;R$ 12,43 ;R$ 49,74 ;R$ 43,17 ;0
7891142156235;30049049;13401;FLUIR 12 UG.C/60 CAPS.REFIL;REFIL C/60 CAPS                                   ;1;R$ 77,15 ;R$ 15,43 ;R$ 61,72 ;R$ 55,90 ;1
7896714203492;30049069;13743;FLUXON 75 MG.C/30 COMPR.(CINARIZINA);75 MG.C/30 COMPR.;3;R$ 43,62 ;R$ 21,81 ;R$ 21,81 ;R$ 7,05 ;20
7896006236009;30049079;1093;FOLDAN POMADA 45 G;POMADA 45 GR;1;R$ 31,35 ;R$ 6,27 ;R$ 25,08 ;R$ 23,60 ;4
7896112149033;30049076;15629;FUROSEMIDA;40MG CX 20 COMP;1;R$ 7,99 ;R$ 4,00 ;R$ 3,99 ;R$ 1,68 ;8
7896112170310;30049076;18860;FUROSEMIDA;40mg cx 20 comp branco;12;R$ 95,88 ;R$ 44,00 ;R$ 51,88 ;R$ 2,73 ;19
7896622300443;30049069;5282;GASTROL PAST C/20.;LUPER C/20 PAST.;5;R$ 74,60 ;R$ 37,30 ;R$ 37,30 ;R$ 3,91 ;-4
7896235319665;33059000;5795;GEL FIXADOR NY.LOOKS 240 GR INCOLOR ;COD.7896235319665 INCOLOR;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 3,99 ;8
7898918181927;30067000;16141;GEL NOCCAUTEADOR;200G;5;R$ 120,00 ;R$ 9,60 ;R$ 110,40 ;R$ 15,00 ;22
7896094901582;30049099;96;GELOL  POMADA 20 G;POMADA 20 GR;2;R$ 33,16 ;R$ 6,64 ;R$ 26,52 ;R$ 13,42 ;0
7891158104275;21069030;21214;GESTAZ C/30 COMP REV;;1;R$ 55,80 ;R$ 11,16 ;R$ 44,64 ;R$ 41,33 ;0
7702018880409;82121020;15500;GILLETTE PRESTOBARBA 3;1 UNIDADE;3;R$ 14,10 ;R$ 0,00 ;R$ 14,10 ;R$ 33,76 ;0
7896006290162;30049077;15177;GLAUCOTRAT;0,5 SOL FR X 5ML;1;R$ 11,13 ;R$ 2,23 ;R$ 8,90 ;R$ 8,06 ;1
7898100242948;30039099;16715;GLICEL;0,831g cx 6 sup inf;1;R$ 15,82 ;R$ 7,91 ;R$ 7,91 ;R$ 4,86 ;0
7898100243808;30039099;20762;GLICEL PEDIATRICO C/ 6 UN;1,667g sup c/6;1;R$ 17,05 ;R$ 8,53 ;R$ 8,52 ;R$ 6,55 ;2
7896388900369;29054500;14487;GLICERINA BI-DESTILADA;100G;1;R$ 4,00 ;R$ 0,00 ;R$ 4,00 ;R$ 3,50 ;32
7896902211728;29054500;19278;GLICERINA BI-DESTILADA MEDICAM100ML-FARM;;1;R$ 4,80 ;R$ 0,00 ;R$ 4,80 ;R$ 3,50 ;24
7891721027468;30049049;16726;GLIFAGE XR 500MG C/30 COMP;;3;R$ 25,41 ;R$ 5,07 ;R$ 20,34 ;R$ 5,82 ;7
7891317421823;30049079;18330;GLIMEPIRIDA;4mg cx 30 comp;1;R$ 44,57 ;R$ 22,28 ;R$ 22,29 ;R$ 10,48 ;1
7896004711232;30049099;21193;GLIMEPIRIDA 4MG 30COMP;4mg cx 2bl x 15 comp;1;R$ 44,00 ;R$ 8,80 ;R$ 35,20 ;R$ 11,93 ;0
7898075310383;38220010;6730;GRAV TEST NECKERMAN;NECKERMAN;7;R$ 101,50 ;R$ 50,75 ;R$ 50,75 ;R$ 2,69 ;43
7898158691279;30049045;9246;GRIPEOL 100 ML SOLUCAO ORAL;CIFARMA SOLUCAO ORAL;1;R$ 24,26 ;R$ 12,13 ;R$ 12,13 ;R$ 6,75 ;0
7898495609326;21069030;21041;GROW VIT BB 20ML ;;1;R$ 27,65 ;R$ 5,53 ;R$ 22,12 ;R$ 20,83 ;1
7891058021689;30049069;20334;GUTTALAX 30ML;7,5mg/ml sol or fr 30ml;1;R$ 17,18 ;R$ 3,44 ;R$ 13,74 ;R$ 13,29 ;-1
78925588;33072090;21135;HID PAIXAO ROMANTICA LILAS 200ML ;;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 4,39 ;1
78907850;33072090;7053;HID.PAIXAO ONLY YOU 200 ML;ONLY YOU 200 ML;1;R$ 4,50 ;R$ 0,00 ;R$ 4,50 ;R$ 4,39 ;7
7898133137334;30039039;19055;HIDRAPLEX PO 27,9G GUARANA C/4 ENV - NATULAB LABOR;;1;R$ 27,24 ;R$ 13,62 ;R$ 13,62 ;R$ 5,13 ;7
7896862918583;30049079;19130;HIDROCLOROTIAZIDA;25mg cx 30 comp;3;R$ 12,78 ;R$ 4,26 ;R$ 8,52 ;R$ 0,77 ;5
7896212452514;30049099;14390;HIPOGLOS 45G;POMADA;2;R$ 33,00 ;R$ 6,60 ;R$ 26,40 ;R$ 13,70 ;10
7896714219301;30049099;15311;HISTAMIN 2 MG;20 COMPRIMIDOS;3;R$ 29,31 ;R$ 11,71 ;R$ 17,60 ;R$ 3,51 ;26
7896714219318;30049099;15330;HISTAMIN 2 MG/5 ML ;100 ML;1;R$ 15,07 ;R$ 7,54 ;R$ 7,53 ;R$ 5,12 ;6
7897129301513;30049067;8200;HIXIZINE 25 MG.C/30 COMPR.;25 MG.C/30 COMPR.;1;R$ 40,95 ;R$ 8,19 ;R$ 32,76 ;R$ 29,18 ;1
