Cod. Barras;NCM;Codigo;Produto;Apresentacao;Quantidade;Total Bruto;Desconto;Total Liquido;Ulti. Compra;Saldo Atual
7896658001079;30044990;2704;CEFALIV COMPR. C/12;"""ACHE""";1;R$ 16,38 ;R$ 3,28 ;R$ 13,10 ;R$ 12,34 ;3
7896004706528;30049099;12624;CELERG COMP. C/20 ;10 COMP ;1;R$ 19,58 ;R$ 9,79 ;R$ 9,79 ;R$ 4,92 ;8
7896006240990;30049099;11825;CELESTRAT C/15 COMPR.;C/15 COMPR.;2;R$ 30,04 ;R$ 15,02 ;R$ 15,02 ;R$ 4,27 ;16
7896006284369;30049099;11447;CELESTRAT XAROPE 120ML;2MG/5ML XPE X 120ML;3;R$ 78,45 ;R$ 31,37 ;R$ 47,08 ;R$ 9,88 ;1
7892917003174;21069030;21206;CENTROVITAM KIDS LARANJA 240ML ;;1;R$ 28,00 ;R$ 14,00 ;R$ 14,00 ;R$ 11,72 ;2
7891045043083;21069030;18477;CENTRUM MULHER;fr x 30 comp;1;R$ 67,52 ;R$ 13,50 ;R$ 54,02 ;R$ 47,59 ;2
7897572006119;30066000;17910;CERAZETTE;75mcg cx 3bl x 28 comp;1;R$ 103,03 ;R$ 20,61 ;R$ 82,42 ;R$ 77,27 ;4
7896548140284;30049099;2161;CERUMIN SOL. OTOL. 8 ML;OTOLOGICO 8 ML;3;R$ 39,63 ;R$ 7,92 ;R$ 31,71 ;R$ 10,24 ;3
7898031311782;33051000;21152;CETOCASP CETOCONAZOL SHAMPOO ANTICASPA 120ML;;1;R$ 32,41 ;R$ 16,20 ;R$ 16,21 ;R$ 6,37 ;0
7899620911376;30049077;21151;CETOCONAZOL 200MG 30 COMP;200mg cx 30 comp;1;R$ 64,19 ;R$ 32,09 ;R$ 32,10 ;R$ 9,99 ;1
7896112136385;30049029;16511;CETOPROFENO;20mg sol or fr gts 20ml;3;R$ 52,29 ;R$ 26,13 ;R$ 26,16 ;R$ 3,16 ;7
7896422507349;30049029;20630;CETOPROFENO 50MG. 24CAPS MEDLEY;50mg cx 24 cap;1;R$ 27,08 ;R$ 0,00 ;R$ 27,08 ;R$ 8,00 ;0
7897595900708;30045090;2111;CEWIN GOTAS 20 ML              *;GTS 20 ML;1;R$ 13,80 ;R$ 0,00 ;R$ 13,80 ;R$ 10,27 ;5
7896699022484;39269040;20927;CHUP BORB SILIC ORTO T2 RS ;;1;R$ 8,30 ;R$ 0,00 ;R$ 8,30 ;R$ 5,53 ;2
7896006234067;30043939;16191;CICLO 21;0,15+0,03MG CX 21 COMP;21;R$ 160,02 ;R$ 32,69 ;R$ 127,33 ;R$ 3,86 ;34
7896523206806;30039099;16298;CIFLOGEX DIET;3MG CX 12 PAST;2;R$ 30,26 ;R$ 3,03 ;R$ 27,23 ;R$ 5,96 ;4
7891317435936;30049069;21381;CILOSTAZOL 50MG 30 COMP;50mg x 30cpr;1;R$ 31,59 ;R$ 15,79 ;R$ 15,80 ;R$ 9,70 ;0
7896523200569;30039055;17990;CIMEGRIPE;400+4+4mg cx 100 cap;3;R$ 296,31 ;R$ 192,60 ;R$ 103,71 ;R$ 12,49 ;21
7896523206110;30039049;8912;CIMELIDE C/12 COMPR.(NIMESULIDA);NIMESULIDA CIMED;24;R$ 396,48 ;R$ 198,24 ;R$ 198,24 ;R$ 2,52 ;71
7896112401193;30049029;21364;CIPROFIBRATO 100MG 30 COMP;100 mg x 30 cpr;1;R$ 80,02 ;R$ 40,01 ;R$ 40,01 ;R$ 19,29 ;0
7899095239401;30049099;19137;CISTEIL;600mg cx 16 env x 5g;2;R$ 118,08 ;R$ 59,04 ;R$ 59,04 ;R$ 10,99 ;1
7896714226705;30049067;16367;CITRATO DE SILDENAFILA;50mg cx 4 comp;7;R$ 172,34 ;R$ 86,17 ;R$ 86,17 ;R$ 3,32 ;48
7891317477608;30049079;21081;CITRATO DE SILDENAFILA  50MG  COMP;50mg cx 8 comp rev;15;R$ 1.911,60 ;R$ 955,80 ;R$ 955,80 ;R$ 4,11 ;4
7897595618610;30049079;16159;CITRATO DE SILDENAFILA 50MG;4 COMPRIMIDOS;7;R$ 209,86 ;R$ 95,94 ;R$ 113,92 ;R$ 5,41 ;10
7896548113479;30049069;2164;CLARIL COLIRIO 15 ML;COLIRIO 15 ML;1;R$ 14,17 ;R$ 2,83 ;R$ 11,34 ;R$ 10,59 ;2
7896672202681;30043290;16228;CLENIL A;10 FLAC;1;R$ 65,98 ;R$ 13,20 ;R$ 52,78 ;R$ 48,30 ;0
7897930775213;30043999;20282;CLOB-X;0,5mg/g locao derm fr 59ml;1;R$ 69,43 ;R$ 13,89 ;R$ 55,54 ;R$ 51,89 ;0
7896658011924;30049079;19020;CLOPIN;75mg cx 30 comp rev;2;R$ 97,82 ;R$ 19,56 ;R$ 78,26 ;R$ 34,32 ;1
7896902210035;21069090;18731;CLOR.DE MAGNESIO PURO FARMAX 33G;;1;R$ 5,00 ;R$ 0,00 ;R$ 5,00 ;R$ 4,23 ;52
7898330229351;21069030;21248;CLORETO DE MAGNESIO 500MG 60 CPS KATINGUA;;1;R$ 26,50 ;R$ 0,00 ;R$ 26,50 ;R$ 12,04 ;0
7896004730196;30049099;18099;CLORIDRATO DE CICLOBENZAPRINA;10mg cx 15 comp rev;1;R$ 16,42 ;R$ 8,21 ;R$ 8,21 ;R$ 4,57 ;2
7896004729695;30049099;20120;CLORIDRATO DE HIDROXIZINA;25mg cx 30 comp;5;R$ 143,40 ;R$ 71,70 ;R$ 71,70 ;R$ 7,44 ;3
7897848501195;30049099;21328;CLORIDRATO DE HIDROXIZINA 100ML;2mg/ml sol or fr x 100ml + ser dos;1;R$ 22,00 ;R$ 11,00 ;R$ 11,00 ;R$ 4,99 ;2
7898148291298;30049049;15736;CLORIDRATO DE METFORMINA;30 COM;10;R$ 52,50 ;R$ 1,05 ;R$ 51,45 ;R$ 3,48 ;20
7891721027406;30049049;21375;CLORIDRATO DE METFORMINA 850MG 30 COMP;850mg x 30cpr rev;2;R$ 36,80 ;R$ 18,40 ;R$ 18,40 ;R$ 5,43 ;1
7895296105026;30049099;17372;CLORIDRATO DE NARATRIPTANA;2,5mg cx 4 comp rev;3;R$ 38,58 ;R$ 7,71 ;R$ 30,87 ;R$ 8,09 ;30
7899547512731;30049036;18683;CLORIDRATO DE PROPRANOLOL;40 mg com ct bl al plas opc x 30;4;R$ 12,60 ;R$ 0,00 ;R$ 12,60 ;R$ 1,39 ;15
7891317001506;30049059;21098;CLORIDRATO DE RANITIDINA 150MG 20 COMP;150mg cx 20 comp rev;1;R$ 26,79 ;R$ 5,36 ;R$ 21,43 ;R$ 6,30 ;1
7899095236509;30049059;21226;CLORIDRATO DE TANSULOSINA 0,4MG 30 CAPS;0,4mg cx 30 cap;1;R$ 176,54 ;R$ 88,27 ;R$ 88,27 ;R$ 52,10 ;1
7896004706368;30049076;12155;CLORTALIDONA 25 MG.C/60 COMPR. EMS;25MG C/60 COMP GENERICO;1;R$ 26,40 ;R$ 13,20 ;R$ 13,20 ;R$ 12,54 ;2
7891317192389;21069030;20181;COGMAX;cx 60 caps;1;R$ 92,21 ;R$ 18,44 ;R$ 73,77 ;R$ 67,65 ;1
7892917001828;21069030;20491;COLAGENO + VIT C 120 CAPS MERCOFARMA;;1;R$ 32,00 ;R$ 0,00 ;R$ 32,00 ;R$ 14,37 ;0
7899095245686;30049099;18359;COLCHICINA;0,5mg cx 30 comp;2;R$ 75,76 ;R$ 37,88 ;R$ 37,88 ;R$ 10,90 ;2
7896658027796;21069090;21332;COLIDIS 5ML;fr x 5 ml;3;R$ 253,34 ;R$ 50,66 ;R$ 202,68 ;R$ 67,24 ;1
7899095220928;30049069;17981;COLIRIO GEOLAB;0,15+0,3mg/ml sol oft fr 20ml;6;R$ 72,72 ;R$ 36,36 ;R$ 36,36 ;R$ 4,01 ;12
7891058020316;30049069;14311;COLIRIO MOURA BRASIL;COLIRIO;8;R$ 112,32 ;R$ 16,86 ;R$ 95,46 ;R$ 10,40 ;20
7896714224459;30049099;17527;COLIRIO NEO BRASIL;0,15+0,30mg/ml sol oft fr x 20ml;7;R$ 81,84 ;R$ 31,62 ;R$ 50,22 ;R$ 3,77 ;18
7897917000208;30049066;4581;COLPADAK (MICONAZO)L CREME DERMAT.;MICONAZOL 28 GR-BF;2;R$ 43,66 ;R$ 21,83 ;R$ 21,83 ;R$ 6,21 ;1
7896658003653;30045090;15459;COMBIRON;COMP;2;R$ 70,06 ;R$ 14,02 ;R$ 56,04 ;R$ 26,52 ;3
7896004714158;30045090;14913;COMPLEXO B;FR 100 DRG;1;R$ 35,02 ;R$ 17,51 ;R$ 17,51 ;R$ 12,14 ;14
7898488470315;30059090;18415;COMPRESSA  GAZE AMERICA 11FIOS 7,5X7,5CM 5DOB/8CAM;;4;R$ 4,00 ;R$ 0,00 ;R$ 4,00 ;R$ 0,50 ;139
7891150037366;33059000;21126;COND SEDA OLEO HIDRATACAO 325ML;;1;R$ 8,90 ;R$ 0,00 ;R$ 8,90 ;R$ 6,98 ;1
7896444211187;33069000;6987;CONDUTOR DENTAL HILLO C/25 UNID.;CONDUTOR HILLO C/25 UNID.;1;R$ 4,90 ;R$ 0,00 ;R$ 4,90 ;R$ 3,23 ;39
7896030822025;39241000;18087;COPO DESCARTAVEL ABNT COPOBRAS PS BCO ;100X200ML;2;R$ 6,80 ;R$ 0,00 ;R$ 6,80 ;R$ 3,03 ;0
7896181901808;30049069;18842;CORDAREX;10mg cx 30 comp;1;R$ 42,12 ;R$ 8,42 ;R$ 33,70 ;R$ 29,56 ;1
7896181901747;30049069;16257;CORDAREX 5MG;30 COMP;2;R$ 51,98 ;R$ 10,40 ;R$ 41,58 ;R$ 18,24 ;4
7896015519636;33069000;16388;COREGA PO 22G;po lc fr 22g;1;R$ 15,70 ;R$ 0,00 ;R$ 15,70 ;R$ 10,43 ;7
7896015526252;33069000;17639;COREGA ULTRA 19G;ultra creme 19g;1;R$ 25,90 ;R$ 0,00 ;R$ 25,90 ;R$ 17,38 ;8
7896075701033;82142000;5829;CORTADOR DE UNHA  UNHEX FOR MEN;UNHEX FOR MEN GRANDE;3;R$ 10,50 ;R$ 0,00 ;R$ 10,50 ;R$ 29,32 ;0
7896714200699;30043999;7462;CORTICORTEN (PREDNISONA) 20 MG.C/20;PREDNISONA N.Q.20 MG.C/20 COMPR;4;R$ 87,08 ;R$ 43,52 ;R$ 43,56 ;R$ 5,78 ;15
7896181920410;30049069;18975;CORUS;50mg cx 30 comp rev;1;R$ 9,77 ;R$ 1,95 ;R$ 7,82 ;R$ 6,86 ;10
7891010560737;56012190;3764;COTONETES JOHNSONS C/75 UNID.;7891010560737;14;R$ 48,24 ;R$ 0,00 ;R$ 48,24 ;R$ 2,35 ;23
7891024036655;33061000;21166;CR DENT COLG PRO ALIV SENSI REP COMP 50G;;1;R$ 10,50 ;R$ 0,00 ;R$ 10,50 ;R$ 7,06 ;0
7891528029498;33061000;21171;CR DENT SORRISO TRIPLA LIMP COMPLETA 70G;;1;R$ 2,60 ;R$ 0,00 ;R$ 2,60 ;R$ 13,91 ;2
7891150030756;33059000;18182;CR PENT SEDA 300ML OLEO HIDR;;1;R$ 7,00 ;R$ 0,00 ;R$ 7,00 ;R$ 3,99 ;1
7891150056565;33059000;20727;CR PENT SEDA BOMBA ARGAN 300ML ;;1;R$ 8,50 ;R$ 0,00 ;R$ 8,50 ;R$ 5,62 ;0
7891024134702;33061000;16491;CR.DENTAL COLGATE MPA 90GR;;4;R$ 14,80 ;R$ 0,00 ;R$ 14,80 ;R$ 29,89 ;-6
7891150060883;33059000;21288;CR.PENTEAR SEDA BABOSA OLEOS 1X300 ML;;1;R$ 8,50 ;R$ 0,00 ;R$ 8,50 ;R$ 5,62 ;0
7891037010048;33059000;11085;CR.SEDA PENTEAR LISSAGE 300ML;COD.(7891037010048)300ML;1;R$ 6,80 ;R$ 0,00 ;R$ 6,80 ;R$ 5,62 ;5
7897042012732;33059000;21285;CR.TRAT.SKALA AMIDO DE MILHO 1X1 KG;;1;R$ 7,50 ;R$ 0,00 ;R$ 7,50 ;R$ 4,85 ;0
7891037144705;33059000;14877;CREME DE PENTEAR SEDA CERAMIDAS;300ML;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 5,62 ;7
7891010695415;30051090;14858;CURATIVOS BAND-AID PEQUENOS FERIMENTOS;16 UNIDADES;1;R$ 3,20 ;R$ 0,00 ;R$ 3,20 ;R$ 3,75 ;41
7896658003141;30043999;14219;DECADRON COMP ;10COMP;2;R$ 35,64 ;R$ 7,12 ;R$ 28,52 ;R$ 13,04 ;3
7896658001901;30049099;8971;DECONGEX PLUS COMPRIMIDOS C/12;COM REV CT BL X 12;1;R$ 21,55 ;R$ 4,31 ;R$ 17,24 ;R$ 16,23 ;2
7896658001925;30049099;8973;DECONGEX PLUS GOTAS 20 ML.;SOL ORAL FR C/20 ML;3;R$ 35,28 ;R$ 7,05 ;R$ 28,23 ;R$ 8,86 ;10
7896862912017;30039039;18276;DELTAMETRIL;0,2mg shampoo fr 100ml;2;R$ 37,32 ;R$ 18,66 ;R$ 18,66 ;R$ 5,70 ;2
7898096577031;30049062;14432;DEOCIL SL;10MG CX 10 COMP;4;R$ 126,92 ;R$ 34,92 ;R$ 92,00 ;R$ 21,80 ;6
7898903925284;33079000;16993;DEP DEPI ROLL ROLL ON REFIL 100G TRAD;;1;R$ 5,90 ;R$ 0,00 ;R$ 5,90 ;R$ 4,93 ;15
7891268101782;30066000;15730;DEPO PROVERA;150MG INJ FA X 1ML PRE-ENCH;2;R$ 95,56 ;R$ 14,34 ;R$ 81,22 ;R$ 35,83 ;10
7897595901866;34013000;10213;DERMACYD LIQ.FEMINA 200 ML;FEMINA LIQ.200 ML;1;R$ 33,36 ;R$ 6,67 ;R$ 26,69 ;R$ 22,24 ;1
7893454100661;30043210;20912;DERMOSALIC POM 30G;30g pom bg;2;R$ 64,38 ;R$ 32,18 ;R$ 32,20 ;R$ 9,55 ;0
7897917001267;30049069;7962;DERMOTRIZOL CREME 1% 20 GR.;DERMOTRIZOL CREME 20 GR.;1;R$ 23,41 ;R$ 0,00 ;R$ 23,41 ;R$ 4,08 ;1
7897917002639;30049026;21327;DERMOTRIZOL SOL. TOP. 30ML;10mg/ml sol top fr x 30ml;4;R$ 84,00 ;R$ 18,90 ;R$ 65,10 ;R$ 6,59 ;2
7896006243908;30049079;3647;DERMS BISNAGA 30 G;30 GR PRATA;1;R$ 37,26 ;R$ 18,63 ;R$ 18,63 ;R$ 19,56 ;10
7506306244177;33072010;20854;DES REXONA AERO FEM ANTIBAC INV 90G;;1;R$ 13,00 ;R$ 0,00 ;R$ 13,00 ;R$ 6,99 ;1
7506306241152;33072010;20809;DES.AER.DOVE DERMO ACLARANT 1X89 GR;;1;R$ 14,00 ;R$ 0,00 ;R$ 14,00 ;R$ 8,76 ;0
7791293022598;33072010;17905;DES.AER.REXONA MEN ACTIVE 1X90 GR;;2;R$ 24,00 ;R$ 0,00 ;R$ 24,00 ;R$ 8,80 ;1
7891150054646;33072010;20484;DES.AER.REXONA MEN IMPACTO 90G;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 8,72 ;2
7791293022635;33072010;17907;DES.AER.REXONA MEN INVISIBLE 1X90 GR;;1;R$ 12,00 ;R$ 0,00 ;R$ 12,00 ;R$ 6,99 ;4
7791293022567;33072010;17906;DES.AER.REXONA MEN V8 1X90 GR;;2;R$ 24,00 ;R$ 0,00 ;R$ 24,00 ;R$ 8,72 ;6
7791293032368;33072010;21336;DES.AER.REXONA WOMAN SEM PERFUME 90G;;1;R$ 13,00 ;R$ 0,00 ;R$ 13,00 ;R$ 8,57 ;1
7791293032443;33072010;20487;DES.AER.REXONA WOMEN ACTIVE EMOTION 90GR;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 8,54 ;2
7891150054653;33072010;20485;DES.AER.REXONA WOMEN ERVA DOCE 90GR;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 6,99 ;2
7791293022819;33072010;20018;DESOD AERO DOVE MEN INVISIBLE DRY 89G-151ML (1-UN);;1;R$ 19,50 ;R$ 0,00 ;R$ 19,50 ;R$ 8,90 ;2
7506306241183;33072010;20328;DESOD AERO DOVE ORIGINAL 89G-150ML (1-UN);;1;R$ 19,00 ;R$ 0,00 ;R$ 19,00 ;R$ 9,07 ;7
7791293032467;33072010;19955;DESOD AERO REXONA WOMEN COTTON 90G-150ML (1-UN);;1;R$ 15,50 ;R$ 0,00 ;R$ 15,50 ;R$ 8,57 ;4
7791293012063;33072010;17279;DESOD DOVE AERO 89G MEN EXTRA FRESH;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 8,90 ;0
7791293022581;33072010;18187;DESOD REXONA AERO SYSTEM 90G MEN XTRACOOL;;1;R$ 12,00 ;R$ 0,00 ;R$ 12,00 ;R$ 6,99 ;3
7896004710402;30049099;20740;DESONIDA CREME 30G;0,5mg creme bg 30g;1;R$ 29,71 ;R$ 14,86 ;R$ 14,85 ;R$ 8,27 ;2
7896112194651;30049099;21010;DEXASON 4MG 10 COMP;4mg bl 10 comp;1;R$ 9,66 ;R$ 4,83 ;R$ 4,83 ;R$ 2,25 ;0
7899640806676;30043220;16148;DIACQUA 25MG 30COMP;30 COMPRIMIDOS;1;R$ 21,66 ;R$ 4,33 ;R$ 17,33 ;R$ 15,20 ;7
7896523206868;30033939;13849;DIAD 0,75MG C/2;0,75MG C/2;3;R$ 49,26 ;R$ 24,63 ;R$ 24,63 ;R$ 2,55 ;65
7891106906944;30043939;17312;DIANE 35 DRG 3X21;;1;R$ 62,14 ;R$ 12,43 ;R$ 49,71 ;R$ 45,11 ;3
7896714204413;30049037;18820;DICLOFENACO DE DIETILAMONIO;10mg gel bg 60g;2;R$ 23,00 ;R$ 11,50 ;R$ 11,50 ;R$ 5,20 ;13
7896112147701;30049037;18859;DICLOFENACO DE DIETILANOMIO;10mg gel derm bg 60g;1;R$ 13,20 ;R$ 6,60 ;R$ 6,60 ;R$ 4,96 ;1
7899095256378;30049039;20778;DICLORIDRATO DE BETAISTINA 24MG 30 COMP;24mg cx 30 comp;3;R$ 85,32 ;R$ 42,66 ;R$ 42,66 ;R$ 9,32 ;4
7896181921363;30049069;20524;DICLORIDRATO DE BETAISTINA 24MG 30COMP;24mg cx 30 comp;1;R$ 34,30 ;R$ 6,86 ;R$ 27,44 ;R$ 13,42 ;0
7898049790944;30049062;21377;DICLORIDRATO DE FLUNARIZINA 10MG 50 COMP;10 mg x 50 cpr;1;R$ 11,23 ;R$ 5,62 ;R$ 5,61 ;R$ 5,05 ;0
7896658008023;30049041;16075;DIGEPLUS;30 CAPSULAS;1;R$ 40,59 ;R$ 8,12 ;R$ 32,47 ;R$ 29,32 ;1
7897595901798;30049045;207;DIGESAN 10 MG CAPS. C/20;;1;R$ 37,67 ;R$ 7,53 ;R$ 30,14 ;R$ 28,39 ;1
7896112136804;30049099;19160;DIMEZIN 125MG 10 CAPS;125mg cx 10 cap;12;R$ 179,00 ;R$ 82,20 ;R$ 96,80 ;R$ 3,73 ;5
7896112143246;30049099;11614;DIMEZIN 40 MG.C/20 COMPR.;40 MG.C/20 COMP.;3;R$ 29,64 ;R$ 14,82 ;R$ 14,82 ;R$ 2,87 ;30
7891317141967;30043999;20051;DIP BETAMETASONA+FOSF DISSODICO DE;5+2mg sus inj amp x 1ml;4;R$ 80,00 ;R$ 30,00 ;R$ 50,00 ;R$ 6,02 ;7
7896862940058;30039099;15047;DIPIMED GOTAS 20ML;SOL GTS FR 20ML;16;R$ 173,12 ;R$ 86,56 ;R$ 86,56 ;R$ 1,73 ;164
7896112161233;30049069;20869;DIPIRONA SODICA 100ML;50mg/ml sol or fr x 100ml+cm;1;R$ 13,01 ;R$ 6,50 ;R$ 6,51 ;R$ 5,15 ;2
7898148294121;30049069;15103;DIPIRONA SODICA GENERICO PRATI DONADUZI;500 MG 10 COMPRIMIDOS;1;R$ 222,65 ;R$ 111,33 ;R$ 111,32 ;R$ 69,68 ;7
7898168001334;30043210;19435;DIPROBETA (BETAMETASONA) INJ 1 AMP 1 - BUNKER;;1;R$ 26,14 ;R$ 3,14 ;R$ 23,00 ;R$ 7,63 ;7
7891142142214;30039099;546;DIPROSALIC POMADA 30 G;30 G POMADA;1;R$ 32,27 ;R$ 6,45 ;R$ 25,82 ;R$ 24,92 ;2
7891142141279;30049099;549;DIPROSONE CREME 30 G;30 G CREME;1;R$ 38,00 ;R$ 3,80 ;R$ 34,20 ;R$ 29,34 ;5
7891142142252;30043210;551;"DIPROSPAN AMPOLA 1 ML""INJETAVEL""""";NORMAL;1;R$ 33,55 ;R$ 6,71 ;R$ 26,84 ;R$ 25,16 ;1
7891317000288;30049076;2663;DIUPRESS 25 MG COMPR. C/20;C/20 COMPR;1;R$ 22,01 ;R$ 4,40 ;R$ 17,61 ;R$ 15,84 ;0
7899095201224;30049076;21000;DIUREMIDA 40MG 20 COMP;40mg cx 20 comp;1;R$ 8,35 ;R$ 4,17 ;R$ 4,18 ;R$ 2,39 ;9
7896112122432;30049099;16172;DIURIX 25MG;30 COMPRIMIDOS;11;R$ 31,46 ;R$ 0,00 ;R$ 31,46 ;R$ 0,96 ;22
7898040322441;30049099;20801;DOLAMIN FLEX 12 COMP;125+5,0mg cx 12 comp rev;2;R$ 77,32 ;R$ 7,73 ;R$ 69,59 ;R$ 29,13 ;1
7895296048033;30049099;18241;DOMPERIDONA;10mg cx 30 comp;1;R$ 16,41 ;R$ 3,28 ;R$ 13,13 ;R$ 4,36 ;5
7896714210018;30049069;10225;DORALGINA C/20 COMPR.;DRGS CX C/2BL C/10;4;R$ 77,48 ;R$ 38,74 ;R$ 38,74 ;R$ 5,34 ;54
7896714210070;30049069;8718;DORALGINA C/4 DRAGEAS;DGS CX C/25 BL C/4;25;R$ 119,75 ;R$ 60,00 ;R$ 59,75 ;R$ 1,40 ;270
7891058017392;30049039;19551;DORFLEX;300+35+50 mg comp x 300 emb. mult;4;R$ 633,28 ;R$ 316,64 ;R$ 316,64 ;R$ 117,34 ;1
7896658024078;21069030;19245;DOSE D 10ML;sol oral fr 10ml sb maca verde;1;R$ 31,33 ;R$ 6,27 ;R$ 25,06 ;R$ 24,74 ;1
7896641805943;30049039;15990;DRAMIN B6;30 COMP;1;R$ 18,57 ;R$ 3,71 ;R$ 14,86 ;R$ 13,99 ;3
7896641806483;30049039;16687;DRAMIN B6;sol oral fr 30ml ped;2;R$ 35,40 ;R$ 7,08 ;R$ 28,32 ;R$ 13,67 ;3
7896241270400;30043290;2515;DRENISON N CREME 30 G;CREME;1;R$ 31,88 ;R$ 6,38 ;R$ 25,50 ;R$ 22,72 ;1
7896422506489;30039079;20908;DROPROPIZINA XPE ADULTO 120ML MEDLEY;3mg xpe fr 120ml+cm;5;R$ 89,90 ;R$ 30,57 ;R$ 59,33 ;R$ 6,12 ;4
78938830;17049020;9208;DROPS HALLS MENTA;HALLS MENTA;21;R$ 12,60 ;R$ 0,00 ;R$ 12,60 ;R$ 0,65 ;68
7896006230052;30049079;20540;DRUSOLOL COL 5ML;2+0,5pcc sol oft fr 5ml;1;R$ 71,59 ;R$ 14,32 ;R$ 57,27 ;R$ 50,23 ;1
7896112400554;30045090;21069;DTN FOL 400MCG+10MG 90 CAPS;;1;R$ 67,09 ;R$ 13,42 ;R$ 53,67 ;R$ 49,95 ;1
7891058021528;30049069;1834;DULCOLAX DRG. C/20;DRG C/20;1;R$ 6,78 ;R$ 1,36 ;R$ 5,42 ;R$ 5,03 ;4
7891317455569;30049079;15975;DUOMO 2 MG;30 COMPRIMIDOS;1;R$ 30,23 ;R$ 6,05 ;R$ 24,18 ;R$ 21,87 ;2
7896006216308;30041011;7277;ECOS  XAROPE 120 ML;UNIAO QUIMICA;8;R$ 182,24 ;R$ 50,14 ;R$ 132,10 ;R$ 9,02 ;13
3014260833176;96032100;18395;ED ORAL B 1 2 3 MEDIA;;1;R$ 3,00 ;R$ 0,00 ;R$ 3,00 ;R$ 2,71 ;36
7896094203051;30066000;17359;ELANI CICLO 3X21 COMP;;1;R$ 126,34 ;R$ 25,27 ;R$ 101,07 ;R$ 88,65 ;1
7896023701436;30044940;11035;ELIXIR PAREGORICO 30 ML;CATARINENSE S/A;1;R$ 14,89 ;R$ 2,98 ;R$ 11,91 ;R$ 9,93 ;8
7896004702322;30049045;12748;ENDCOFF C/12 PASTILHAS MEL E LIMAO ;CX C/12 PASTILHAS (3 STRIP X 4 PAST               ;5;R$ 79,90 ;R$ 25,58 ;R$ 54,32 ;R$ 9,93 ;37
7896094903104;30049099;133;ENGOV C/6 COMPR.;6 COMP.;1;R$ 5,67 ;R$ 0,00 ;R$ 5,67 ;R$ 4,13 ;8
7893736010053;30044990;11827;ENXAK C/12 COMPR.(CEFALIV);C/12 COMPR.;9;R$ 146,25 ;R$ 29,25 ;R$ 117,00 ;R$ 7,93 ;60
7896094903272;30049099;15085;EPOCLER ;12 FLACONETES DE 10 ML;2;R$ 61,58 ;R$ 12,32 ;R$ 49,26 ;R$ 22,35 ;7
7896658021640;30049099;19552;ESALERG;1,25mg/ml sol oral fr gts 20ml;1;R$ 34,22 ;R$ 6,84 ;R$ 27,38 ;R$ 25,79 ;1
7896658018879;30049099;20255;ESALERG;0,5mg xpe fr x 60ml+ser dos;1;R$ 34,88 ;R$ 6,98 ;R$ 27,90 ;R$ 25,38 ;1
7896544925458;30051090;16695;ESPARADRAPO 2,5CMX4,5MTS.C/12 MISSNER-;;4;R$ 37,28 ;R$ 13,98 ;R$ 23,30 ;R$ 32,00 ;-13
7896544910102;30051090;17517;ESPARADRAPO IMP. MISSNER; 10CMX4,5MT;4;R$ 36,00 ;R$ 0,00 ;R$ 36,00 ;R$ 8,00 ;24
7891317431358;30043220;17204;ESPIRONOLACTONA;25mg cx 30 comp;1;R$ 21,88 ;R$ 4,38 ;R$ 17,50 ;R$ 7,11 ;1
7896094914155;30049099;20249;ESTOMAZIL EFV C/50 ENV 5G ABACAX;;1;R$ 130,47 ;R$ 32,62 ;R$ 97,85 ;R$ 101,20 ;2
7896004812168;30049029;5546;EXPEC XPE 120 ML;VD.120 ML LEGRAND;7;R$ 227,01 ;R$ 113,49 ;R$ 113,52 ;R$ 8,62 ;29
7896004731674;30049099;16645;EXPECTAMIN;0,4+4+20mg xpe fr 120ml;1;R$ 25,50 ;R$ 12,75 ;R$ 12,75 ;R$ 7,78 ;3
7898277711087;15219019;19645;EXTRATO DE PROPOLIS 20ML;;1;R$ 11,50 ;R$ 0,00 ;R$ 11,50 ;R$ 6,47 ;8
7899095200135;30049073;19031;FELDANAX;20mg cx 15 cap;2;R$ 24,34 ;R$ 12,16 ;R$ 12,18 ;R$ 3,48 ;24
7896658002212;30066000;17998;FEMINA;150+20mcg cx 63 comp;2;R$ 128,96 ;R$ 25,80 ;R$ 103,16 ;R$ 46,17 ;1
7896658005091;30049069;14221;FENTIZOL;CREME VAGINAL;1;R$ 33,03 ;R$ 6,61 ;R$ 26,42 ;R$ 24,89 ;1
7896112144892;30049099;14948;FERRONIL;40MG CX 50 DRG;1;R$ 16,49 ;R$ 8,24 ;R$ 8,25 ;R$ 5,82 ;2
7896444211125;33062000;17200;FIO DENTAL HILLO EXTRA FINO 100 METROS;;4;R$ 8,00 ;R$ 0,00 ;R$ 8,00 ;R$ 2,31 ;32
7896544900097;30051090;16692;FITA MICROP.2,5CMX4,5MTS;;6;R$ 30,00 ;R$ 0,00 ;R$ 30,00 ;R$ 29,00 ;-30
7896544900165;30051090;17995;FITA MICROP.5,0CMX4,5MTS;;3;R$ 18,00 ;R$ 0,00 ;R$ 18,00 ;R$ 23,00 ;-1
