Cod. Barras;NCM;Codigo;Produto;Apresentacao;Quantidade;Total Bruto;Desconto;Total Liquido;Ulti. Compra;Saldo Atual
7896548113479;30049069;2164;CLARIL COLIRIO 15 ML;COLIRIO 15 ML;2;R$ 27,20 ;R$ 5,44 ;R$ 21,76 ;R$ 10,59 ;2
7896672202681;30043290;16228;CLENIL A;10 FLAC;2;R$ 126,48 ;R$ 25,30 ;R$ 101,18 ;R$ 48,30 ;0
7896672202902;30043290;20479;CLENIL HFA 250MCG 200DOSES;HFA 250mcg spray 200 dos;1;R$ 79,71 ;R$ 15,94 ;R$ 63,77 ;R$ 57,86 ;1
7897930775213;30043999;20282;CLOB-X;0,5mg/g locao derm fr 59ml;1;R$ 66,54 ;R$ 13,31 ;R$ 53,23 ;R$ 51,89 ;0
7898374654256;21069030;20582;CLORETO MAGNESIO P A 500MG C/60 CAPS - LAHAS;;2;R$ 2,00 ;R$ 0,20 ;R$ 1,80 ;R$ 16,18 ;4
7898374654249;21069030;19464;CLORETO MAGNESIO P.A 33G LAHAS;;1;R$ 5,50 ;R$ 0,00 ;R$ 5,50 ;R$ 4,13 ;10
7891317446819;30049039;18877;CLORIDRATO DE CICLOBENZAPRINA;5mg cx 15 comp;1;R$ 14,16 ;R$ 2,83 ;R$ 11,33 ;R$ 3,40 ;1
7896181901150;30049069;20939;CLORIDRATO DE CICLOBENZAPRINA 5MG 15 COMP;5mg cx 15 comp rev;1;R$ 12,76 ;R$ 2,55 ;R$ 10,21 ;R$ 5,14 ;0
7898148291298;30049049;15736;CLORIDRATO DE METFORMINA;30 COM;6;R$ 30,30 ;R$ 7,56 ;R$ 22,74 ;R$ 3,48 ;20
7891721238123;30049049;9757;CLORIDRATO DE METFORMINA 500 MERCK;MERCK 500 MG.C/30 COMP. ;1;R$ 12,99 ;R$ 6,50 ;R$ 6,49 ;R$ 3,23 ;0
7895296105026;30049099;17372;CLORIDRATO DE NARATRIPTANA;2,5mg cx 4 comp rev;2;R$ 24,64 ;R$ 4,92 ;R$ 19,72 ;R$ 8,09 ;30
7899547512731;30049036;18683;CLORIDRATO DE PROPRANOLOL;40 mg com ct bl al plas opc x 30;1;R$ 3,03 ;R$ 0,00 ;R$ 3,03 ;R$ 1,39 ;15
7899095245181;30049059;21131;CLORIDRATO DE RANITIDINA 120ML;150mg/10ml xpe fr 120ml+ser dos;1;R$ 35,29 ;R$ 17,64 ;R$ 17,65 ;R$ 8,28 ;-1
7891317001506;30049059;21098;CLORIDRATO DE RANITIDINA 150MG 20 COMP;150mg cx 20 comp rev;4;R$ 102,76 ;R$ 51,39 ;R$ 51,37 ;R$ 6,30 ;1
7896472514267;30049069;19297;COCICHIMIL 0,5MG 20CPR-MULTILAB;;1;R$ 18,66 ;R$ 9,33 ;R$ 9,33 ;R$ 5,85 ;1
7891200190942;35061010;8213;COLA SUPER BONDER 3 GR.;SUPER BONDER;5;R$ 20,00 ;R$ 4,00 ;R$ 16,00 ;R$ 3,54 ;7
7899072301213;90189099;19331;COLETOR URINA INFANTIL FEM.TAYLOR C/01;;1;R$ 2,00 ;R$ 0,00 ;R$ 2,00 ;R$ 0,89 ;9
7896658025150;21069090;18736;COLIKIDS GOTAS 5ML;fr gts 5 ml;3;R$ 251,07 ;R$ 58,58 ;R$ 192,49 ;R$ 64,45 ;4
7899095220928;30049069;17981;COLIRIO GEOLAB;0,15+0,3mg/ml sol oft fr 20ml;18;R$ 209,16 ;R$ 104,58 ;R$ 104,58 ;R$ 4,01 ;12
7891058020316;30049069;14311;COLIRIO MOURA BRASIL;COLIRIO;6;R$ 80,76 ;R$ 16,14 ;R$ 64,62 ;R$ 10,40 ;20
7896658003653;30045090;15459;COMBIRON;COMP;1;R$ 33,58 ;R$ 6,72 ;R$ 26,86 ;R$ 26,52 ;3
7896004714158;30045090;14913;COMPLEXO B;FR 100 DRG;2;R$ 67,12 ;R$ 33,56 ;R$ 33,56 ;R$ 12,14 ;14
7898488470315;30059090;18415;COMPRESSA  GAZE AMERICA 11FIOS 7,5X7,5CM 5DOB/8CAM;;31;R$ 31,00 ;R$ 0,00 ;R$ 31,00 ;R$ 0,50 ;139
7894916508513;30049099;18979;CONCARDIO;5,0mg cx 30 comp rev;1;R$ 66,80 ;R$ 13,36 ;R$ 53,44 ;R$ 48,32 ;0
7894916508490;30049099;20389;CONCARDIO;1,25mg cx 30 comp rev;1;R$ 49,80 ;R$ 9,96 ;R$ 39,84 ;R$ 36,02 ;2
7894916508506;30049099;20442;CONCARDIO 2,5MG 30 COMP;2,5mg cx 30 comp rev;1;R$ 57,36 ;R$ 0,00 ;R$ 57,36 ;R$ 41,49 ;-1
7891150037328;33059000;19602;COND SEDA LISO PERFEITO 325ML (1-UN);;1;R$ 10,50 ;R$ 0,00 ;R$ 10,50 ;R$ 5,80 ;1
7891150037366;33059000;21126;COND SEDA OLEO HIDRATACAO 325ML;;1;R$ 8,90 ;R$ 0,00 ;R$ 8,90 ;R$ 6,98 ;1
7891150037250;33059000;19600;COND SEDA SOS CERAMIDAS 325ML (1-UN);;1;R$ 10,50 ;R$ 0,00 ;R$ 10,50 ;R$ 5,80 ;1
7894916502900;30066000;14515;CONTRACEP 150MG/ML;1 AMPOLA;3;R$ 68,07 ;R$ 13,62 ;R$ 54,45 ;R$ 16,41 ;1
7896181901747;30049069;16257;CORDAREX 5MG;30 COMP;3;R$ 74,73 ;R$ 14,94 ;R$ 59,79 ;R$ 18,24 ;4
7896015519636;33069000;16388;COREGA PO 22G;po lc fr 22g;2;R$ 31,00 ;R$ 3,10 ;R$ 27,90 ;R$ 10,43 ;7
7896015526252;33069000;17639;COREGA ULTRA 19G;ultra creme 19g;4;R$ 61,40 ;R$ 0,00 ;R$ 61,40 ;R$ 17,38 ;8
7896075701033;82142000;5829;CORTADOR DE UNHA  UNHEX FOR MEN;UNHEX FOR MEN GRANDE;3;R$ 10,50 ;R$ 0,00 ;R$ 10,50 ;R$ 29,32 ;0
7891060758146;82142000;8698;CORTADOR DE UNHA MUNDIAL GR.121;MUNDIAL GR.121;1;R$ 7,50 ;R$ 0,00 ;R$ 7,50 ;R$ 54,99 ;1
7896075701019;82142000;6199;CORTADOR UNHA UNHEX.;CORTADOR UNHA UNHEX.;6;R$ 6,18 ;R$ 0,00 ;R$ 6,18 ;R$ 21,48 ;0
7896714200699;30043999;7462;CORTICORTEN (PREDNISONA) 20 MG.C/20;PREDNISONA N.Q.20 MG.C/20 COMPR;5;R$ 104,35 ;R$ 45,93 ;R$ 58,42 ;R$ 5,78 ;15
7896181920410;30049069;18975;CORUS;50mg cx 30 comp rev;1;R$ 9,37 ;R$ 1,87 ;R$ 7,50 ;R$ 6,86 ;10
7896181900115;30049069;17752;CORUS H;50+12,5mg cx 30 comp rev;1;R$ 48,55 ;R$ 9,71 ;R$ 38,84 ;R$ 34,07 ;1
7891010560737;56012190;3764;COTONETES JOHNSONS C/75 UNID.;7891010560737;5;R$ 16,41 ;R$ 0,00 ;R$ 16,41 ;R$ 2,35 ;23
7896015530006;33061000;21111;CR DENT SENSOD TRUE WHITE 100G;;1;R$ 17,60 ;R$ 3,52 ;R$ 14,08 ;R$ 13,38 ;0
7891150049895;33061000;20308;CR.DENTAL CLOSE-UP TRIPLE MENTA 1X70 GR;;1;R$ 2,50 ;R$ 0,00 ;R$ 2,50 ;R$ 1,77 ;4
7891037000322;33059000;14879;CREME DE PENTEAR SEDA HIDRALOE ;300 ML;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 5,98 ;7
7891010695415;30051090;14858;CURATIVOS BAND-AID PEQUENOS FERIMENTOS;16 UNIDADES;2;R$ 6,40 ;R$ 0,00 ;R$ 6,40 ;R$ 3,75 ;41
7896004801216;30049099;5330;CYSTEX DRG C/24.;DRG C/24.;1;R$ 19,13 ;R$ 3,83 ;R$ 15,30 ;R$ 14,97 ;9
7896658001918;30049099;8972;DECONGEX PLUS XAROPE 120 ML.;XPE FR C/120 ML;2;R$ 33,10 ;R$ 6,62 ;R$ 26,48 ;R$ 13,01 ;1
7896862912017;30039039;18276;DELTAMETRIL;0,2mg shampoo fr 100ml;2;R$ 35,78 ;R$ 8,95 ;R$ 26,83 ;R$ 5,70 ;2
7898096577031;30049062;14432;DEOCIL SL;10MG CX 10 COMP;6;R$ 182,46 ;R$ 36,48 ;R$ 145,98 ;R$ 21,80 ;6
7898168001150;30043210;20085;DERMOSALIC;sol top fr 30ml;1;R$ 35,16 ;R$ 17,58 ;R$ 17,58 ;R$ 11,97 ;0
7893454100661;30043210;20912;DERMOSALIC POM 30G;30g pom bg;1;R$ 30,86 ;R$ 15,43 ;R$ 15,43 ;R$ 9,55 ;0
7896006243908;30049079;3647;DERMS BISNAGA 30 G;30 GR PRATA;1;R$ 35,71 ;R$ 17,86 ;R$ 17,85 ;R$ 19,56 ;10
7891150054646;33072010;20484;DES.AER.REXONA MEN IMPACTO 90G;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 8,72 ;2
7791293022567;33072010;17906;DES.AER.REXONA MEN V8 1X90 GR;;1;R$ 12,00 ;R$ 0,00 ;R$ 12,00 ;R$ 8,72 ;6
7899547505061;30049069;18457;DESLORATADINA;0,5 mg xpe ct fr vd amb x 60 ml +;1;R$ 33,49 ;R$ 16,74 ;R$ 16,75 ;R$ 9,55 ;10
7896004743226;30049099;20174;DESLORATADINA;5mg cx 30 comp rev;1;R$ 100,52 ;R$ 50,26 ;R$ 50,26 ;R$ 27,95 ;0
7506306233355;33072010;19837;DESOD AERO AXE ADRENALINE CHARGE UP 90G-152ML (1-U;;1;R$ 13,50 ;R$ 0,00 ;R$ 13,50 ;R$ 8,97 ;1
7506306241183;33072010;20328;DESOD AERO DOVE ORIGINAL 89G-150ML (1-UN);;2;R$ 38,00 ;R$ 10,80 ;R$ 27,20 ;R$ 9,07 ;7
7896094906778;33072090;19833;DESOD AERO MONANGE FLOR LAVANDA 150ML (1-UN);;1;R$ 7,50 ;R$ 0,00 ;R$ 7,50 ;R$ 4,97 ;2
7896094906785;33072090;19831;DESOD AERO MONANGE FRUTAS VERMELHAS 150ML (1-UN);;1;R$ 7,50 ;R$ 0,00 ;R$ 7,50 ;R$ 5,01 ;1
7896094906815;33072090;19832;DESOD AERO MONANGE HIDRAT INTENSIVA 150ML (1-UN);;2;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 4,97 ;1
7791293032498;33072010;20224;DESOD REXONA AEROSOL WOMEN BAMBOO 150ML;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 7,76 ;2
7791293032436;33072010;20225;DESOD REXONA AEROSOL WOMEN POWDER DRY 150ML;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 8,57 ;4
7891721024481;30043210;18902;DEXA-CITONEURIN NFF;100+100+5+4,37mg sol inj 3 amp 1ml;1;R$ 36,88 ;R$ 7,38 ;R$ 29,50 ;R$ 28,03 ;1
7896112194651;30049099;21010;DEXASON 4MG 10 COMP;4mg bl 10 comp;1;R$ 9,28 ;R$ 4,64 ;R$ 4,64 ;R$ 2,25 ;0
7896641809033;30049069;20956;DEXILANT 60MG 60 CAPS;60 mg cap lib retard ct bl al/al x 60;1;R$ 152,93 ;R$ 30,59 ;R$ 122,34 ;R$ 115,78 ;1
7896523206868;30033939;13849;DIAD 0,75MG C/2;0,75MG C/2;15;R$ 236,10 ;R$ 118,05 ;R$ 118,05 ;R$ 2,55 ;65
7898029552128;30049079;8947;DIAMICRON MR C/30 COMPRIMIDOS;C/ 30 COMP;1;R$ 34,92 ;R$ 6,98 ;R$ 27,94 ;R$ 24,72 ;2
7891106906944;30043939;17312;DIANE 35 DRG 3X21;;4;R$ 238,24 ;R$ 47,64 ;R$ 190,60 ;R$ 45,11 ;3
7891721015366;30043939;15950;DICLIN;2+0,035MG CX 63 COMP;1;R$ 40,06 ;R$ 8,01 ;R$ 32,05 ;R$ 27,83 ;1
7896714204413;30049037;18820;DICLOFENACO DE DIETILAMONIO;10mg gel bg 60g;2;R$ 23,00 ;R$ 11,50 ;R$ 11,50 ;R$ 5,20 ;13
7896112170273;30049045;20640;DIGESTIL 10MG 20COMP;10mg bl bco 20 comp;4;R$ 66,80 ;R$ 33,40 ;R$ 33,40 ;R$ 5,78 ;0
7896112141679;30049048;4904;DIGESTIL(BROMOPRIDA) GOTAS;BROMOPRIDA TEUTO GOTAS 20 ML.;1;R$ 15,26 ;R$ 7,63 ;R$ 7,63 ;R$ 3,00 ;59
7896112159223;30049099;21093;DILABRONCO XPE PED 120ML;5mg xpe fr 120ml+cm;2;R$ 35,70 ;R$ 17,85 ;R$ 17,85 ;R$ 5,16 ;3
7896112136804;30049099;19160;DIMEZIN 125MG 10 CAPS;125mg cx 10 cap;8;R$ 111,84 ;R$ 55,92 ;R$ 55,92 ;R$ 3,73 ;5
7896112143246;30049099;11614;DIMEZIN 40 MG.C/20 COMPR.;40 MG.C/20 COMP.;1;R$ 9,46 ;R$ 4,73 ;R$ 4,73 ;R$ 2,87 ;30
7896112143253;30049099;6723;DIMEZIN GTS. 10 ML. TEUTO;TEUTO DIMEZIN GOTAS;3;R$ 24,54 ;R$ 12,27 ;R$ 12,27 ;R$ 2,40 ;5
7898148297610;30043999;14844;DIP BETAMETASONA+ACIDO SALICILICO;0,64+20MG/ML SOL GTS FR 30ML;2;R$ 49,68 ;R$ 24,84 ;R$ 24,84 ;R$ 7,09 ;36
7891317141974;30043999;20996;DIP BETAMETASONA+FOSF DISSODICO DE BETAMETASONA;5+2mg/ml sus inj 6 amp x 1ml;3;R$ 310,59 ;R$ 155,30 ;R$ 155,29 ;R$ 19,28 ;0
7896862940058;30039099;15047;DIPIMED GOTAS 20ML;SOL GTS FR 20ML;5;R$ 54,10 ;R$ 27,05 ;R$ 27,05 ;R$ 1,73 ;164
7899095230224;30049069;17710;DIPIRONA SODICA;50mg/ml sol oral fr 100ml;2;R$ 30,60 ;R$ 15,30 ;R$ 15,30 ;R$ 4,80 ;0
7891142142290;30039099;544;DIPROGENTA CREME 30 G;30 G CREME;1;R$ 35,07 ;R$ 7,01 ;R$ 28,06 ;R$ 28,26 ;2
7891142142214;30039099;546;DIPROSALIC POMADA 30 G;30 G POMADA;1;R$ 30,92 ;R$ 6,18 ;R$ 24,74 ;R$ 24,92 ;2
7891142142252;30043210;551;"DIPROSPAN AMPOLA 1 ML""INJETAVEL""""";NORMAL;1;R$ 32,17 ;R$ 6,43 ;R$ 25,74 ;R$ 25,16 ;1
7891317000288;30049076;2663;DIUPRESS 25 MG COMPR. C/20;C/20 COMPR;7;R$ 147,70 ;R$ 34,84 ;R$ 112,86 ;R$ 15,84 ;0
7896112122432;30049099;16172;DIURIX 25MG;30 COMPRIMIDOS;14;R$ 42,16 ;R$ 1,38 ;R$ 40,78 ;R$ 0,96 ;22
7896637025478;30049099;19695;DOBEVEN 500MG CPS1X30-OUTROS;;1;R$ 67,95 ;R$ 13,59 ;R$ 54,36 ;R$ 52,48 ;0
7895296048057;30049099;18981;DOMPERIDONA;10mg cx 60 comp;1;R$ 29,64 ;R$ 14,82 ;R$ 14,82 ;R$ 6,95 ;1
7896714210018;30049069;10225;DORALGINA C/20 COMPR.;DRGS CX C/2BL C/10;6;R$ 108,54 ;R$ 54,24 ;R$ 54,30 ;R$ 5,34 ;54
7891058017392;30049039;19551;DORFLEX;300+35+50 mg comp x 300 emb. mult;4;R$ 607,00 ;R$ 220,05 ;R$ 386,95 ;R$ 117,34 ;1
7896094901254;30049099;12877;DORIL CARTELA C/6 COMPR.;COM CART 6                                 ;26;R$ 179,14 ;R$ 44,72 ;R$ 134,42 ;R$ 5,22 ;75
7896658024078;21069030;19245;DOSE D 10ML;sol oral fr 10ml sb maca verde;1;R$ 31,33 ;R$ 6,27 ;R$ 25,06 ;R$ 24,74 ;1
7896641800559;30049039;821;"DRAMIN  C/10 COMPRIMIDOS""""SIMPLES""""";CX.C/40X10 ENV.;21;R$ 95,55 ;R$ 21,87 ;R$ 73,68 ;R$ 3,43 ;0
7896641805943;30049039;15990;DRAMIN B6;30 COMP;1;R$ 17,79 ;R$ 3,56 ;R$ 14,23 ;R$ 13,99 ;3
7896641806483;30049039;16687;DRAMIN B6;sol oral fr 30ml ped;1;R$ 16,97 ;R$ 3,39 ;R$ 13,58 ;R$ 13,67 ;3
78938830;17049020;9208;DROPS HALLS MENTA;HALLS MENTA;12;R$ 7,20 ;R$ 0,00 ;R$ 7,20 ;R$ 0,65 ;68
7895296277013;30049099;19654;DROXY;25mg cx 30 comp;1;R$ 27,02 ;R$ 13,51 ;R$ 13,51 ;R$ 7,01 ;1
7896006230052;30049079;20540;DRUSOLOL COL 5ML;2+0,5pcc sol oft fr 5ml;1;R$ 68,62 ;R$ 13,72 ;R$ 54,90 ;R$ 50,23 ;1
7896112400554;30045090;21069;DTN FOL 400MCG+10MG 90 CAPS;;1;R$ 64,30 ;R$ 12,86 ;R$ 51,44 ;R$ 49,95 ;1
7896658010057;30043999;15904;DUO-DECADRON;1 ML;2;R$ 23,20 ;R$ 4,64 ;R$ 18,56 ;R$ 8,53 ;3
7896180300275;30049099;14905;ECOFILM;5MG SOL OFT GTS FR 5ML;1;R$ 16,75 ;R$ 3,35 ;R$ 13,40 ;R$ 12,18 ;1
7896006216308;30041011;7277;ECOS  XAROPE 120 ML;UNIAO QUIMICA;1;R$ 21,83 ;R$ 4,37 ;R$ 17,46 ;R$ 9,02 ;13
3014260833176;96032100;18395;ED ORAL B 1 2 3 MEDIA;;5;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 2,71 ;36
7891051037632;96032100;17284;ED ORAL B IND PLUS 35;;1;R$ 7,75 ;R$ 0,00 ;R$ 7,75 ;R$ 9,67 ;6
7896004727806;30049099;16365;EMSEXPECTOR;xpe fr 120ml;1;R$ 21,03 ;R$ 10,52 ;R$ 10,51 ;R$ 6,24 ;16
7896004702322;30049045;12748;ENDCOFF C/12 PASTILHAS MEL E LIMAO ;CX C/12 PASTILHAS (3 STRIP X 4 PAST               ;4;R$ 63,92 ;R$ 12,80 ;R$ 51,12 ;R$ 9,93 ;37
7896094903104;30049099;133;ENGOV C/6 COMPR.;6 COMP.;13;R$ 70,59 ;R$ 14,17 ;R$ 56,42 ;R$ 4,13 ;8
7893736010053;30044990;11827;ENXAK C/12 COMPR.(CEFALIV);C/12 COMPR.;14;R$ 218,12 ;R$ 37,44 ;R$ 180,68 ;R$ 7,93 ;60
7896641800306;30049099;871;EPAREMA DRG. C/20;;2;R$ 56,18 ;R$ 11,23 ;R$ 44,95 ;R$ 20,77 ;1
7896641800757;30049099;1243;EPAREMA FLACONETE C/1;CX.C/12 FLACONETE;12;R$ 41,04 ;R$ 8,16 ;R$ 32,88 ;R$ 2,51 ;49
7891142145727;33049990;21140;EPISOL COLOR FP70 MOREN MAIS 40G;;1;R$ 94,45 ;R$ 18,89 ;R$ 75,56 ;R$ 61,71 ;0
7896658021640;30049099;19552;ESALERG;1,25mg/ml sol oral fr gts 20ml;1;R$ 32,79 ;R$ 6,56 ;R$ 26,23 ;R$ 25,79 ;1
7896544925458;30051090;16695;ESPARADRAPO 2,5CMX4,5MTS.C/12 MISSNER-;;2;R$ 18,64 ;R$ 9,32 ;R$ 9,32 ;R$ 32,00 ;-13
7896544910058;30051090;16694;ESPARADRAPO 5,0CMX4,5MTS.C/6 MISSNER-;;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 26,00 ;4
7891800276527;30051030;15086;ESPARADRAPO CREMER IMPERMEAVEL;5 CMX 4,5M ;1;R$ 6,00 ;R$ 1,00 ;R$ 5,00 ;R$ 2,49 ;1
7896004708942;30043220;16103;ESPIRONOLACTONA;25MG CX 30 COMP;1;R$ 20,50 ;R$ 4,10 ;R$ 16,40 ;R$ 6,66 ;3
7891350025187;33071000;19827;ESPUMA BARBEAR BOZZANO PELE SENSIVEL 190G (1-UN);;3;R$ 58,50 ;R$ 11,70 ;R$ 46,80 ;R$ 12,00 ;1
7500435126557;33071000;21113;ESPUMA BARBEAR GILLETTE COOL 150G;;1;R$ 14,00 ;R$ 0,00 ;R$ 14,00 ;R$ 9,46 ;0
7896094901438;30049099;2645;ESTOMAZIL ABACAXI;1 ENV.;8;R$ 20,24 ;R$ 4,08 ;R$ 16,16 ;R$ 1,77 ;11
7896094914155;30049099;20249;ESTOMAZIL EFV C/50 ENV 5G ABACAX;;1;R$ 126,67 ;R$ 31,67 ;R$ 95,00 ;R$ 101,20 ;2
7898040325374;21069010;21088;EXIMIA FIRMALIZE 30 SACHES;firmalize  age complex 30 sach 13g;1;R$ 143,16 ;R$ 28,63 ;R$ 114,53 ;R$ 93,52 ;0
7896004812168;30049029;5546;EXPEC XPE 120 ML;VD.120 ML LEGRAND;5;R$ 155,40 ;R$ 77,70 ;R$ 77,70 ;R$ 8,62 ;29
7898277711087;15219019;19645;EXTRATO DE PROPOLIS 20ML;;1;R$ 11,50 ;R$ 5,75 ;R$ 5,75 ;R$ 6,47 ;8
7899095200135;30049073;19031;FELDANAX;20mg cx 15 cap;5;R$ 58,33 ;R$ 25,64 ;R$ 32,69 ;R$ 3,48 ;24
7896658015069;30045090;16640;FEMME FOLICO;50mg cx 30 comp rev;1;R$ 24,23 ;R$ 4,85 ;R$ 19,38 ;R$ 18,34 ;2
7896112142126;30049037;4918;FENAFLAN EMULGEL;60 MG-TU;3;R$ 35,34 ;R$ 17,67 ;R$ 17,67 ;R$ 5,03 ;6
7896070600249;30049075;347;FENERGAN CREME 30GR;CREME 30 GR;1;R$ 16,69 ;R$ 3,34 ;R$ 13,35 ;R$ 12,57 ;2
7898505092032;30066000;19125;FERANE 35;2+0,035mg cx 63 drg;1;R$ 61,42 ;R$ 12,28 ;R$ 49,14 ;R$ 46,27 ;1
7896112144892;30049099;14948;FERRONIL;40MG CX 50 DRG;1;R$ 15,80 ;R$ 7,90 ;R$ 7,90 ;R$ 5,82 ;2
7891024183021;33062000;19981;FIO DENT COLG MENTA 50M;;3;R$ 19,50 ;R$ 0,00 ;R$ 19,50 ;R$ 5,95 ;-1
7896444210630;33062000;20970;FIO DENTAL HILLO EXTRA FINO 125M ;;1;R$ 3,90 ;R$ 0,78 ;R$ 3,12 ;R$ 31,20 ;-6
7896544900097;30051090;16692;FITA MICROP.2,5CMX4,5MTS;;13;R$ 65,00 ;R$ 0,00 ;R$ 65,00 ;R$ 29,00 ;-30
7896544900165;30051090;17995;FITA MICROP.5,0CMX4,5MTS;;2;R$ 12,00 ;R$ 0,00 ;R$ 12,00 ;R$ 23,00 ;-1
7896637023344;30049079;16020;FLANCOX;400MG;1;R$ 19,77 ;R$ 3,95 ;R$ 15,82 ;R$ 15,47 ;2
7898040324438;33049990;20793;FLETOP LO�AO 200ML;locao 200ml;1;R$ 47,27 ;R$ 9,45 ;R$ 37,82 ;R$ 34,81 ;0
7899095201255;30049069;20641;FLEXALGIN 30COMP;300+125+50+30mg cx 30 comp;1;R$ 32,82 ;R$ 16,41 ;R$ 16,41 ;R$ 4,99 ;1
7896714250946;30049099;20614;FLOMICIN 100MG 12CAP;100mg fr 12 cap;1;R$ 37,68 ;R$ 18,84 ;R$ 18,84 ;R$ 10,64 ;0
7891721020933;30049099;16728;FLORATIL;100mg cx 12 cap;3;R$ 119,55 ;R$ 23,91 ;R$ 95,64 ;R$ 28,36 ;2
7891721030437;;7891;FLORATIL 200 MG C/6 CAPSULAS;COD.(7891721030437)200 MG C/6 CAPS;1;R$ 31,34 ;R$ 6,27 ;R$ 25,07 ;R$ 15,38 ;0
7891721000126;30049099;271;FLORATIL PED.1 G C/4 ENVELOPE;COD.(7891721000126)1 G C/4 ENV.;1;R$ 28,66 ;R$ 5,73 ;R$ 22,93 ;R$ 20,39 ;2
7898158692238;30049099;16244;FLORENT;200MG 4 SACHES PO X 1G;1;R$ 24,79 ;R$ 12,39 ;R$ 12,40 ;R$ 5,99 ;4
7898158692221;30049099;16276;FLORENT;100MG CX 12 CAP;11;R$ 401,61 ;R$ 200,75 ;R$ 200,86 ;R$ 12,19 ;6
7898495608770;30049099;20936;FLORENT 200MG 6 CAPS;200mg cap dura tb plas x 6;2;R$ 73,02 ;R$ 20,08 ;R$ 52,94 ;R$ 9,89 ;0
7896714280707;30049073;4820;FLOXICAM 20 MG.C/15 CAPS. NEO QUIMICA ;PIROXICAM 20 MG.;1;R$ 11,39 ;R$ 5,70 ;R$ 5,69 ;R$ 2,57 ;2
7899620911895;30039089;21110;FLUCOLCID 150MG C/2 CAPS ;;4;R$ 97,72 ;R$ 48,85 ;R$ 48,87 ;R$ 1,79 ;1
7896523208763;30039079;18108;FLUCONAZOL;150mg cx 1 cap;2;R$ 18,72 ;R$ 9,36 ;R$ 9,36 ;R$ 1,92 ;3
7896862970574;30039089;20695;FLUCONAZOL 150MG 2 COMP;150mg bl cx 2 comp;2;R$ 31,22 ;R$ 15,60 ;R$ 15,62 ;R$ 2,65 ;2
7891142156235;30049049;13401;FLUIR 12 UG.C/60 CAPS.REFIL;REFIL C/60 CAPS                                   ;1;R$ 77,15 ;R$ 15,43 ;R$ 61,72 ;R$ 55,90 ;1
7896714203492;30049069;13743;FLUXON 75 MG.C/30 COMPR.(CINARIZINA);75 MG.C/30 COMPR.;4;R$ 58,16 ;R$ 29,08 ;R$ 29,08 ;R$ 7,05 ;20
7899620911505;30043999;21104;FOSFATO S�DICO DE PREDNISOLONA 60ML;3,0mg/ml sol or cx 60ml + cp med;2;R$ 27,20 ;R$ 13,60 ;R$ 13,60 ;R$ 5,50 ;0
7898931019313;96190000;19692;FRALDA GERIATRICA CONFORT MASTER REGULAR EG 7UN (1;;2;R$ 33,00 ;R$ 0,00 ;R$ 33,00 ;R$ 11,99 ;2
7896112170310;30049076;18860;FUROSEMIDA;40mg cx 20 comp branco;9;R$ 71,91 ;R$ 36,00 ;R$ 35,91 ;R$ 2,73 ;19
7896622301822;30049069;11839;GASTROL EFERV.ABACAXI UNID.;ABACAXI CX.C/50 UNID.;50;R$ 98,50 ;R$ 49,00 ;R$ 49,50 ;R$ 0,78 ;617
7898918181927;30067000;16141;GEL NOCCAUTEADOR;200G;4;R$ 96,00 ;R$ 14,40 ;R$ 81,60 ;R$ 15,00 ;22
7896023743009;30049099;20963;GINKGO BILOBA CATARINENSE C/30 COMP REV ;;3;R$ 98,70 ;R$ 49,35 ;R$ 49,35 ;R$ 13,77 ;0
7896006290162;30049077;15177;GLAUCOTRAT;0,5 SOL FR X 5ML;1;R$ 11,13 ;R$ 2,23 ;R$ 8,90 ;R$ 8,06 ;1
7896004706474;30049099;20757;GLIBENCLAMIDA 5MG 30 COMP;5mg cx 30 comp;1;R$ 10,77 ;R$ 5,38 ;R$ 5,39 ;R$ 2,86 ;0
7891721022579;30049049;17561;GLIFAGE XR;1g bl 30 xr comp;2;R$ 78,68 ;R$ 15,74 ;R$ 62,94 ;R$ 28,81 ;1
7891721027468;30049049;16726;GLIFAGE XR 500MG C/30 COMP;;6;R$ 50,82 ;R$ 10,14 ;R$ 40,68 ;R$ 5,82 ;7
7891317421823;30049079;18330;GLIMEPIRIDA;4mg cx 30 comp;1;R$ 71,00 ;R$ 14,20 ;R$ 56,80 ;R$ 10,48 ;1
7898075310383;38220010;6730;GRAV TEST NECKERMAN;NECKERMAN;5;R$ 72,50 ;R$ 36,25 ;R$ 36,25 ;R$ 2,69 ;43
7898158691279;30049045;9246;GRIPEOL 100 ML SOLUCAO ORAL;CIFARMA SOLUCAO ORAL;1;R$ 24,26 ;R$ 12,13 ;R$ 12,13 ;R$ 6,75 ;0
7898495609340;21069030;21040;GROW VIT 240ML LARANJA ;;1;R$ 63,65 ;R$ 6,37 ;R$ 57,28 ;R$ 47,25 ;1
