Cod. Barras;NCM;Codigo;Produto;Apresentacao;Quantidade;Total Bruto;Desconto;Total Liquido;Ulti. Compra;Saldo Atual
7896548140284;30049099;2161;CERUMIN SOL. OTOL. 8 ML;OTOLOGICO 8 ML;2;R$ 25,36 ;R$ 5,08 ;R$ 20,28 ;R$ 10,24 ;3
7899095258426;30049077;20863;CETOCONAZOL CREME 30G;20mg/g crem derm bg 30g;1;R$ 20,35 ;R$ 10,18 ;R$ 10,17 ;R$ 5,83 ;1
7896112136385;30049029;16511;CETOPROFENO;20mg sol or fr gts 20ml;7;R$ 116,90 ;R$ 58,45 ;R$ 58,45 ;R$ 3,16 ;7
7897595900715;30045090;2110;CEWIN COMPR. C/30              *;COMPR C/30;1;R$ 25,94 ;R$ 5,19 ;R$ 20,75 ;R$ 20,66 ;7
7896699016254;39269040;20929;CHUP CLEAN SILIC CLAS T2 AZ BL ;;1;R$ 5,60 ;R$ 0,00 ;R$ 5,60 ;R$ 3,72 ;7
7896000623874;39269040;20708;CHUP KUKA DECOR PLUS BICO RED SILIC 2 ROSA ;;1;R$ 8,90 ;R$ 0,00 ;R$ 8,90 ;R$ 6,39 ;1
7896699029643;39269040;20928;CHUP OCEANO MASTER SIL ORTO T2 AZ ;;1;R$ 9,90 ;R$ 0,00 ;R$ 9,90 ;R$ 7,75 ;3
7896382703614;30049099;11760;CIALIS 20 MG.C/2 COMPR.;20 MG.C/2 COMPR.;3;R$ 328,50 ;R$ 71,18 ;R$ 257,32 ;R$ 80,15 ;7
7896006234067;30043939;16191;CICLO 21;0,15+0,03MG CX 21 COMP;21;R$ 153,51 ;R$ 38,00 ;R$ 115,51 ;R$ 3,86 ;34
7896004727240;30049099;20807;CICLOPIROX OLAMINA SOL 15ML;10mg sol top fr 15ml;2;R$ 45,78 ;R$ 22,88 ;R$ 22,90 ;R$ 5,93 ;0
7891106905886;30043939;16725;CICLOPRIMOGYN;2mg +0,25mg cx 21 drg;1;R$ 10,40 ;R$ 2,08 ;R$ 8,32 ;R$ 8,17 ;3
7896523200569;30039055;17990;CIMEGRIPE;400+4+4mg cx 100 cap;9;R$ 888,93 ;R$ 577,80 ;R$ 311,13 ;R$ 12,49 ;21
7896523206110;30039049;8912;CIMELIDE C/12 COMPR.(NIMESULIDA);NIMESULIDA CIMED;45;R$ 712,35 ;R$ 356,40 ;R$ 355,95 ;R$ 2,52 ;71
7896658019562;30049099;18532;CIPIDE;100mg cx 30 comp;3;R$ 165,89 ;R$ 33,17 ;R$ 132,72 ;R$ 39,30 ;0
7891721020506;30045030;16350;CITONEURIN;5000mg  sol inj  x 3 amp x 1ml;1;R$ 14,13 ;R$ 2,83 ;R$ 11,30 ;R$ 10,40 ;7
7896714226705;30049067;16367;CITRATO DE SILDENAFILA;50mg cx 4 comp;18;R$ 424,80 ;R$ 23,60 ;R$ 401,20 ;R$ 3,32 ;48
7897595618610;30049079;16159;CITRATO DE SILDENAFILA 50MG;4 COMPRIMIDOS;10;R$ 287,50 ;R$ 112,16 ;R$ 175,34 ;R$ 5,41 ;10
7896672202681;30043290;16228;CLENIL A;10 FLAC;1;R$ 63,24 ;R$ 12,65 ;R$ 50,59 ;R$ 48,30 ;0
7895296263016;30049099;20946;CLINDELLA 2,5MG 30 COMP;2,5mg 1bl x 30 comp;1;R$ 59,28 ;R$ 29,64 ;R$ 29,64 ;R$ 16,07 ;1
7896658011924;30049079;19020;CLOPIN;75mg cx 30 comp rev;2;R$ 144,76 ;R$ 28,95 ;R$ 115,81 ;R$ 34,32 ;1
7897595900722;30049099;2304;CLORANA 50 MG C/20 COMPRIMIDOS;C/20 COMPRIMIDOS;1;R$ 10,55 ;R$ 2,11 ;R$ 8,44 ;R$ 8,04 ;2
7898374654249;21069030;19464;CLORETO MAGNESIO P.A 33G LAHAS;;3;R$ 16,50 ;R$ 0,00 ;R$ 16,50 ;R$ 4,13 ;10
7891317446772;30049039;18876;CLORIDRATO DE CICLOBENZAPRINA;10mg cx 15 comp;1;R$ 15,77 ;R$ 7,88 ;R$ 7,89 ;R$ 3,79 ;1
7896004726922;30049099;20938;CLORIDRATO DE CICLOBENZAPRINA 10MG 10COMP;10mg cx 10 comp rev;1;R$ 10,48 ;R$ 2,10 ;R$ 8,38 ;R$ 2,85 ;0
7896112119609;30049062;17335;CLORIDRATO DE CIMETIDINA;200mg cx 20 comp;1;R$ 21,69 ;R$ 10,84 ;R$ 10,85 ;R$ 3,23 ;6
7896862990107;30049067;19653;CLORIDRATO DE HIDROXIZINA;2mg/ml sol or fr 100ml+ser dos;1;R$ 24,44 ;R$ 12,22 ;R$ 12,22 ;R$ 6,36 ;0
7898148291298;30049049;15736;CLORIDRATO DE METFORMINA;30 COM;5;R$ 25,53 ;R$ 5,04 ;R$ 20,49 ;R$ 3,48 ;20
7891721238123;30049049;9757;CLORIDRATO DE METFORMINA 500 MERCK;MERCK 500 MG.C/30 COMP. ;1;R$ 12,99 ;R$ 6,50 ;R$ 6,49 ;R$ 3,23 ;0
7896112126478;30049049;20904;CLORIDRATO DE METFORMINA 500MG 30 COMP TEUTO;500mg cx 30 comp;4;R$ 39,92 ;R$ 19,96 ;R$ 19,96 ;R$ 2,88 ;0
7895296105026;30049099;17372;CLORIDRATO DE NARATRIPTANA;2,5mg cx 4 comp rev;7;R$ 86,24 ;R$ 14,76 ;R$ 71,48 ;R$ 8,09 ;30
7899547512731;30049036;18683;CLORIDRATO DE PROPRANOLOL;40 mg com ct bl al plas opc x 30;4;R$ 12,12 ;R$ 0,00 ;R$ 12,12 ;R$ 1,39 ;15
7896112149743;30049099;16283;CLORIDRATO DE RANITIDINA;150MG CX 20 COMP;1;R$ 25,69 ;R$ 12,84 ;R$ 12,85 ;R$ 6,50 ;4
7896862918071;30049099;20873;CLORIDRATO DE RANITIDINA 150MG;150mg cx 20 comp rev;2;R$ 62,78 ;R$ 31,40 ;R$ 31,38 ;R$ 3,99 ;1
7896255767330;30049069;18098;COBAVITAL COM. C16;;1;R$ 15,74 ;R$ 3,15 ;R$ 12,59 ;R$ 12,53 ;3
7891317192389;21069030;20181;COGMAX;cx 60 caps;1;R$ 88,38 ;R$ 17,68 ;R$ 70,70 ;R$ 67,65 ;1
7899095220928;30049069;17981;COLIRIO GEOLAB;0,15+0,3mg/ml sol oft fr 20ml;1;R$ 11,62 ;R$ 5,81 ;R$ 5,81 ;R$ 4,01 ;12
7891058020316;30049069;14311;COLIRIO MOURA BRASIL;COLIRIO;5;R$ 67,30 ;R$ 13,45 ;R$ 53,85 ;R$ 10,40 ;20
7896714224459;30049099;17527;COLIRIO NEO BRASIL;0,15+0,30mg/ml sol oft fr x 20ml;14;R$ 162,68 ;R$ 81,34 ;R$ 81,34 ;R$ 3,77 ;18
7896658000805;30049069;3332;COLPISTATIN CREME 40G + 10 APL.;;4;R$ 136,48 ;R$ 27,28 ;R$ 109,20 ;R$ 25,71 ;1
7896658029806;21069030;20914;COMBI AD 30ML;susor fr 30ml+pipeta;3;R$ 99,00 ;R$ 21,45 ;R$ 77,55 ;R$ 24,56 ;0
7896658003653;30045090;15459;COMBIRON;COMP;2;R$ 67,16 ;R$ 13,44 ;R$ 53,72 ;R$ 26,52 ;3
7896004714158;30045090;14913;COMPLEXO B;FR 100 DRG;2;R$ 67,12 ;R$ 33,56 ;R$ 33,56 ;R$ 12,14 ;14
7898488470315;30059090;18415;COMPRESSA  GAZE AMERICA 11FIOS 7,5X7,5CM 5DOB/8CAM;;5;R$ 5,00 ;R$ 0,00 ;R$ 5,00 ;R$ 0,50 ;139
7894916508490;30049099;20389;CONCARDIO;1,25mg cx 30 comp rev;1;R$ 49,80 ;R$ 9,96 ;R$ 39,84 ;R$ 36,02 ;2
7892141951555;39241000;20973;COPO DESC 200ML TOPFORM PS TRANSP 100UN ;;2;R$ 7,80 ;R$ 1,56 ;R$ 6,24 ;R$ 2,21 ;0
7896181901747;30049069;16257;CORDAREX 5MG;30 COMP;1;R$ 24,66 ;R$ 4,93 ;R$ 19,73 ;R$ 18,24 ;4
7896015519636;33069000;16388;COREGA PO 22G;po lc fr 22g;1;R$ 7,95 ;R$ 0,00 ;R$ 7,95 ;R$ 10,43 ;7
7896015526252;33069000;17639;COREGA ULTRA 19G;ultra creme 19g;4;R$ 61,40 ;R$ 0,00 ;R$ 61,40 ;R$ 17,38 ;8
7896714200699;30043999;7462;CORTICORTEN (PREDNISONA) 20 MG.C/20;PREDNISONA N.Q.20 MG.C/20 COMPR;2;R$ 41,74 ;R$ 20,88 ;R$ 20,86 ;R$ 5,78 ;15
7896181920410;30049069;18975;CORUS;50mg cx 30 comp rev;2;R$ 18,74 ;R$ 3,74 ;R$ 15,00 ;R$ 6,86 ;10
7891010560737;56012190;3764;COTONETES JOHNSONS C/75 UNID.;7891010560737;41;R$ 136,12 ;R$ 30,71 ;R$ 105,41 ;R$ 2,35 ;23
7506195132043;33061000;19798;CR DENT PRO S ESC ANT ACUCAR 70G;;2;R$ 8,00 ;R$ 0,00 ;R$ 8,00 ;R$ 2,69 ;-2
7891150054509;33059000;20497;CR PENT SEDA BOOM VOLUMAO 295ML ;;1;R$ 8,90 ;R$ 0,00 ;R$ 8,90 ;R$ 5,59 ;0
7896006290117;30049099;20031;CRISTALIN;0,025+0,03% sol oft fr 15ml;1;R$ 9,72 ;R$ 1,94 ;R$ 7,78 ;R$ 7,31 ;1
7896004801216;30049099;5330;CYSTEX DRG C/24.;DRG C/24.;3;R$ 57,39 ;R$ 11,49 ;R$ 45,90 ;R$ 14,97 ;9
7898029551848;30049079;18609;DAFLON;1000 cx 30 comp;1;R$ 123,78 ;R$ 24,76 ;R$ 99,02 ;R$ 100,17 ;2
7898029551770;30049079;1569;DAFLON 500 MG C/30 COMPRIMIDOS;C/30 COMPRIDOS;1;R$ 87,24 ;R$ 17,45 ;R$ 69,79 ;R$ 66,06 ;3
7899640804306;30066000;19794;DAIVA;150+10mg/ml sol inj im ct amp vd a;1;R$ 14,27 ;R$ 2,85 ;R$ 11,42 ;R$ 9,70 ;1
7896212479825;30049069;1891;DAKTARIN GEL ORAL 40 GR;GEL ORAL 40 GRAMAS;1;R$ 33,99 ;R$ 6,80 ;R$ 27,19 ;R$ 23,85 ;1
7896658003141;30043999;14219;DECADRON COMP ;10COMP;1;R$ 17,09 ;R$ 3,42 ;R$ 13,67 ;R$ 13,04 ;3
7896658001901;30049099;8971;DECONGEX PLUS COMPRIMIDOS C/12;COM REV CT BL X 12;1;R$ 20,81 ;R$ 4,16 ;R$ 16,65 ;R$ 16,23 ;2
7896862912017;30039039;18276;DELTAMETRIL;0,2mg shampoo fr 100ml;3;R$ 53,67 ;R$ 3,58 ;R$ 50,09 ;R$ 5,70 ;2
7898096577031;30049062;14432;DEOCIL SL;10MG CX 10 COMP;4;R$ 121,64 ;R$ 24,32 ;R$ 97,32 ;R$ 21,80 ;6
7896006243908;30049079;3647;DERMS BISNAGA 30 G;30 GR PRATA;4;R$ 142,84 ;R$ 71,44 ;R$ 71,40 ;R$ 19,56 ;10
7506306244177;33072010;20854;DES REXONA AERO FEM ANTIBAC INV 90G;;2;R$ 26,00 ;R$ 0,00 ;R$ 26,00 ;R$ 6,99 ;1
7791293032443;33072010;20487;DES.AER.REXONA WOMEN ACTIVE EMOTION 90GR;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 8,54 ;2
7891150054653;33072010;20485;DES.AER.REXONA WOMEN ERVA DOCE 90GR;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 6,99 ;2
7896004726410;30049099;16739;DESLORATADINA;0,5mg xpe fr 60ml;1;R$ 33,51 ;R$ 16,75 ;R$ 16,76 ;R$ 8,69 ;0
7899547505061;30049069;18457;DESLORATADINA;0,5 mg xpe ct fr vd amb x 60 ml +;2;R$ 66,98 ;R$ 33,48 ;R$ 33,50 ;R$ 9,55 ;10
7891150054240;33072010;20420;DESOD AERO REXONA FEM POWDER L150P120ML (1-UN);;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 7,19 ;1
7891150054233;33072010;20413;DESOD AERO REXONA MEN ACTIVE L150P120ML (1-UN);;2;R$ 30,00 ;R$ 0,00 ;R$ 30,00 ;R$ 7,19 ;1
7791293032467;33072010;19955;DESOD AERO REXONA WOMEN COTTON 90G-150ML (1-UN);;2;R$ 31,00 ;R$ 3,10 ;R$ 27,90 ;R$ 8,57 ;4
7791293035017;33072010;20551;DESOD AERO SUAVE MEN INVISIBLE 88G-150ML ;;2;R$ 15,80 ;R$ 0,00 ;R$ 15,80 ;R$ 4,99 ;1
7791293035000;33072010;20498;DESOD AERO SUAVE SPORTFRESH 87G-150ML ;;1;R$ 6,50 ;R$ 0,00 ;R$ 6,50 ;R$ 4,99 ;0
7791293032436;33072010;20225;DESOD REXONA AEROSOL WOMEN POWDER DRY 150ML;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 8,57 ;4
78924345;33072010;16598;DESOD REXONA ROLL ON ;50ML FEM BAMBOO;1;R$ 5,79 ;R$ 0,00 ;R$ 5,79 ;R$ 5,64 ;5
78925472;33072010;17555;DESOD REXONA ROLL ON 50ML MEN INVISIBLE;;1;R$ 8,23 ;R$ 0,00 ;R$ 8,23 ;R$ 5,80 ;4
7896004711874;30049099;16269;DESONIDA;0,5MG CREME BG 30G;1;R$ 27,79 ;R$ 0,00 ;R$ 27,79 ;R$ 7,55 ;0
7896422500111;30043929;734;DESONOL CREME 30 G;CREME 30 GR;1;R$ 28,54 ;R$ 14,27 ;R$ 14,27 ;R$ 21,15 ;1
7896004743530;30049099;19458;DESTADIN;5mg cx 30 comp rev;1;R$ 100,52 ;R$ 50,26 ;R$ 50,26 ;R$ 38,30 ;1
7899824400942;30039013;3960;DEXADOR INJ.(1ML B X 2 ML A);CX.C/3 AMPOLAS;1;R$ 34,20 ;R$ 6,84 ;R$ 27,36 ;R$ 8,21 ;12
7891317000295;30049069;1833;DEXALGEN AMP.(3 DOSE );CX.(3 DOSES );17;R$ 251,94 ;R$ 62,90 ;R$ 189,04 ;R$ 11,60 ;12
7896004712147;30043290;20341;DEXAMETASONA;4mg cx 10 comp;1;R$ 11,10 ;R$ 5,55 ;R$ 5,55 ;R$ 2,88 ;0
7896112101345;30043290;4898;DEXASON (DEXAMETASONA) CREME 10 GR;DEXAMETAZONA TEUTO CREME 10 GR-TU;1;R$ 7,48 ;R$ 3,74 ;R$ 3,74 ;R$ 2,23 ;27
7899640806676;30043220;16148;DIACQUA 25MG 30COMP;30 COMPRIMIDOS;2;R$ 41,52 ;R$ 8,30 ;R$ 33,22 ;R$ 15,20 ;7
7896523206868;30033939;13849;DIAD 0,75MG C/2;0,75MG C/2;28;R$ 440,72 ;R$ 220,36 ;R$ 220,36 ;R$ 2,55 ;65
7891106906944;30043939;17312;DIANE 35 DRG 3X21;;1;R$ 59,56 ;R$ 11,91 ;R$ 47,65 ;R$ 45,11 ;3
7896714204413;30049037;18820;DICLOFENACO DE DIETILAMONIO;10mg gel bg 60g;10;R$ 115,00 ;R$ 57,50 ;R$ 57,50 ;R$ 5,20 ;13
7891317478810;30049069;20576;DICLORIDRATO DE BETAISTINA 24MG 30COMP;24mg cx 30 comp;2;R$ 56,47 ;R$ 19,85 ;R$ 36,62 ;R$ 9,53 ;5
7898148297610;30043999;14844;DIP BETAMETASONA+ACIDO SALICILICO;0,64+20MG/ML SOL GTS FR 30ML;2;R$ 49,68 ;R$ 24,84 ;R$ 24,84 ;R$ 7,09 ;36
7898148297658;30043999;15190;DIP BETAMETASONA+ACIDO SALICILICO;0,5+30MG/G POM DER BG 30G;4;R$ 80,04 ;R$ 40,00 ;R$ 40,04 ;R$ 6,36 ;4
7896862940058;30039099;15047;DIPIMED GOTAS 20ML;SOL GTS FR 20ML;18;R$ 194,76 ;R$ 97,38 ;R$ 97,38 ;R$ 1,73 ;164
7896112161233;30049069;20869;DIPIRONA SODICA 100ML;50mg/ml sol or fr x 100ml+cm;1;R$ 10,76 ;R$ 0,00 ;R$ 10,76 ;R$ 5,15 ;2
7898148294121;30049069;15103;DIPIRONA SODICA GENERICO PRATI DONADUZI;500 MG 10 COMPRIMIDOS;1;R$ 213,42 ;R$ 106,71 ;R$ 106,71 ;R$ 69,68 ;7
7891142142252;30043210;551;"DIPROSPAN AMPOLA 1 ML""INJETAVEL""""";NORMAL;4;R$ 128,67 ;R$ 25,72 ;R$ 102,95 ;R$ 25,16 ;1
7891317000288;30049076;2663;DIUPRESS 25 MG COMPR. C/20;C/20 COMPR;1;R$ 21,10 ;R$ 4,22 ;R$ 16,88 ;R$ 15,84 ;0
7896112122432;30049099;16172;DIURIX 25MG;30 COMPRIMIDOS;4;R$ 18,32 ;R$ 4,58 ;R$ 13,74 ;R$ 0,96 ;22
7896112456162;30045090;16007;DNT-FOL;90COMP;1;R$ 64,30 ;R$ 12,86 ;R$ 51,44 ;R$ 47,88 ;1
7898040320768;30049099;3229;DOLAMIN 125 MG C/16 COMPR.;CX C/16 COMPR. FARMOQUIMICA;1;R$ 24,47 ;R$ 4,89 ;R$ 19,58 ;R$ 18,59 ;1
7898040322441;30049099;20801;DOLAMIN FLEX 12 COMP;125+5,0mg cx 12 comp rev;1;R$ 37,06 ;R$ 7,41 ;R$ 29,65 ;R$ 29,13 ;1
7896004723587;30049099;18176;DOMPERIDONA;10mg cx 2bl x 15 comp;1;R$ 15,85 ;R$ 7,92 ;R$ 7,93 ;R$ 4,01 ;2
7891317483531;30049069;19071;DOMPERIX;1mg/ml sus or fr 100ml+1ser dos;1;R$ 34,58 ;R$ 6,92 ;R$ 27,66 ;R$ 27,06 ;3
7896714210018;30049069;10225;DORALGINA C/20 COMPR.;DRGS CX C/2BL C/10;5;R$ 90,45 ;R$ 45,20 ;R$ 45,25 ;R$ 5,34 ;54
7896714210070;30049069;8718;DORALGINA C/4 DRAGEAS;DGS CX C/25 BL C/4;25;R$ 112,00 ;R$ 56,00 ;R$ 56,00 ;R$ 1,40 ;270
7891058017392;30049039;19551;DORFLEX;300+35+50 mg comp x 300 emb. mult;6;R$ 910,50 ;R$ 227,64 ;R$ 682,86 ;R$ 117,34 ;1
7896094906310;30049099;19149;DORIL;enxaqueca 250+250+65mg cx 100 comp;1;R$ 177,39 ;R$ 44,35 ;R$ 133,04 ;R$ 122,19 ;5
7896641800559;30049039;821;"DRAMIN  C/10 COMPRIMIDOS""""SIMPLES""""";CX.C/40X10 ENV.;7;R$ 31,85 ;R$ 6,37 ;R$ 25,48 ;R$ 3,43 ;0
7896641805943;30049039;15990;DRAMIN B6;30 COMP;2;R$ 35,58 ;R$ 7,12 ;R$ 28,46 ;R$ 13,99 ;3
7895296277013;30049099;19654;DROXY;25mg cx 30 comp;4;R$ 108,08 ;R$ 54,04 ;R$ 54,04 ;R$ 7,01 ;1
7896006230052;30049079;20540;DRUSOLOL COL 5ML;2+0,5pcc sol oft fr 5ml;2;R$ 137,24 ;R$ 27,44 ;R$ 109,80 ;R$ 50,23 ;1
7896658010057;30043999;15904;DUO-DECADRON;1 ML;1;R$ 11,60 ;R$ 2,32 ;R$ 9,28 ;R$ 8,53 ;3
7896006216308;30041011;7277;ECOS  XAROPE 120 ML;UNIAO QUIMICA;10;R$ 218,30 ;R$ 72,07 ;R$ 146,23 ;R$ 9,02 ;13
3014260833176;96032100;18395;ED ORAL B 1 2 3 MEDIA;;1;R$ 3,00 ;R$ 0,00 ;R$ 3,00 ;R$ 2,71 ;36
7898168009125;30049069;18780;EFURIX CR 15G-SIMILAR;;1;R$ 17,05 ;R$ 3,41 ;R$ 13,64 ;R$ 11,71 ;3
7896094203044;30066000;18004;ELANI 28;3+0,03mg cx 3bl x 28 comp rev;1;R$ 168,57 ;R$ 33,71 ;R$ 134,86 ;R$ 123,96 ;2
7896094203051;30066000;17359;ELANI CICLO 3X21 COMP;;3;R$ 379,02 ;R$ 75,81 ;R$ 303,21 ;R$ 88,65 ;1
7896023701436;30044940;11035;ELIXIR PAREGORICO 30 ML;CATARINENSE S/A;2;R$ 27,72 ;R$ 2,77 ;R$ 24,95 ;R$ 9,93 ;8
7896004727806;30049099;16365;EMSEXPECTOR;xpe fr 120ml;4;R$ 84,12 ;R$ 42,08 ;R$ 42,04 ;R$ 6,24 ;16
7896004702322;30049045;12748;ENDCOFF C/12 PASTILHAS MEL E LIMAO ;CX C/12 PASTILHAS (3 STRIP X 4 PAST               ;3;R$ 47,94 ;R$ 23,97 ;R$ 23,97 ;R$ 9,93 ;37
7896094903104;30049099;133;ENGOV C/6 COMPR.;6 COMP.;29;R$ 157,47 ;R$ 31,61 ;R$ 125,86 ;R$ 4,13 ;8
7896261020313;30049049;20902;ENTRESTO 97+103MG 60 COMP;97+103mg cx 60 comp rev;1;R$ 302,32 ;R$ 60,46 ;R$ 241,86 ;R$ 234,51 ;0
7893736010053;30044990;11827;ENXAK C/12 COMPR.(CEFALIV);C/12 COMPR.;1;R$ 15,79 ;R$ 3,16 ;R$ 12,63 ;R$ 7,93 ;60
7896641800306;30049099;871;EPAREMA DRG. C/20;;1;R$ 26,75 ;R$ 5,35 ;R$ 21,40 ;R$ 20,77 ;1
7896641800757;30049099;1243;EPAREMA FLACONETE C/1;CX.C/12 FLACONETE;12;R$ 40,32 ;R$ 10,08 ;R$ 30,24 ;R$ 2,51 ;49
7896658021640;30049099;19552;ESALERG;1,25mg/ml sol oral fr gts 20ml;2;R$ 65,58 ;R$ 13,12 ;R$ 52,46 ;R$ 25,79 ;1
7896658018879;30049099;20255;ESALERG;0,5mg xpe fr x 60ml+ser dos;1;R$ 33,44 ;R$ 6,69 ;R$ 26,75 ;R$ 25,38 ;1
5900273001566;96032100;20943;ESC DENT COLG EXTRA CLEAN MEDIA;;3;R$ 17,40 ;R$ 0,00 ;R$ 17,40 ;R$ 4,53 ;3
7891024116616;96032100;19518;ESC. DENTAL COLG 360G DEEP CLEAN ULTRA;;4;R$ 78,00 ;R$ 15,60 ;R$ 62,40 ;R$ 12,90 ;-2
7891010043469;96032100;7502;ESC.DENT.REACH ANTI/BACT.40 M/MACIA;COD.(7891010043469);3;R$ 10,50 ;R$ 0,00 ;R$ 10,50 ;R$ 4,56 ;-1
7896544925458;30051090;16695;ESPARADRAPO 2,5CMX4,5MTS.C/12 MISSNER-;;6;R$ 55,92 ;R$ 25,16 ;R$ 30,76 ;R$ 32,00 ;-13
7896544910058;30051090;16694;ESPARADRAPO 5,0CMX4,5MTS.C/6 MISSNER-;;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 26,00 ;4
7896544910102;30051090;17517;ESPARADRAPO IMP. MISSNER; 10CMX4,5MT;2;R$ 18,00 ;R$ 0,00 ;R$ 18,00 ;R$ 8,00 ;24
7891800276534;30051030;15087;ESPARADRAPO IMPERMEAVEL;10 CM X4,5 M;1;R$ 11,50 ;R$ 0,00 ;R$ 11,50 ;R$ 9,98 ;0
7891721014697;30043981;15934;EUTHYROX 50 MCG;50 COMPRIMIDOS;1;R$ 30,26 ;R$ 6,05 ;R$ 24,21 ;R$ 20,99 ;4
7891045000895;30066000;1666;EVANOR CARTELHA C/21 COMPR;CX.C/3 CARTELHAS;1;R$ 7,83 ;R$ 1,57 ;R$ 6,26 ;R$ 5,87 ;5
7896004812168;30049029;5546;EXPEC XPE 120 ML;VD.120 ML LEGRAND;4;R$ 124,32 ;R$ 62,16 ;R$ 62,16 ;R$ 8,62 ;29
7898277711087;15219019;19645;EXTRATO DE PROPOLIS 20ML;;2;R$ 23,00 ;R$ 0,00 ;R$ 23,00 ;R$ 6,47 ;8
7899095200135;30049073;19031;FELDANAX;20mg cx 15 cap;7;R$ 81,55 ;R$ 34,92 ;R$ 46,63 ;R$ 3,48 ;24
7896658002212;30066000;17998;FEMINA;150+20mcg cx 63 comp;1;R$ 61,80 ;R$ 12,36 ;R$ 49,44 ;R$ 46,17 ;1
7896112140962;30049037;4915;FENAFLAN 50 MG C/10 COMPRIMIDOS;TEUTO 50 MG. C/10 COMPRIMIDOS;10;R$ 61,00 ;R$ 39,60 ;R$ 21,40 ;R$ 1,39 ;0
7898505092032;30066000;19125;FERANE 35;2+0,035mg cx 63 drg;1;R$ 61,42 ;R$ 12,28 ;R$ 49,14 ;R$ 46,27 ;1
7891317181611;30049039;19560;FILINAR;10mg/ml xpe fr 120 ml+copo med;1;R$ 28,04 ;R$ 5,61 ;R$ 22,43 ;R$ 19,06 ;2
7891721270420;30049069;20870;FINASTERIDA 1MG 60 COMP;1mg cx 60 comp rev;1;R$ 105,75 ;R$ 52,88 ;R$ 52,87 ;R$ 11,06 ;1
7891024183021;33062000;19981;FIO DENT COLG MENTA 50M;;1;R$ 6,50 ;R$ 0,00 ;R$ 6,50 ;R$ 5,95 ;-1
7896444211125;33062000;17200;FIO DENTAL HILLO EXTRA FINO 100 METROS;;5;R$ 10,00 ;R$ 0,00 ;R$ 10,00 ;R$ 2,31 ;32
7896444210630;33062000;20970;FIO DENTAL HILLO EXTRA FINO 125M ;;1;R$ 3,90 ;R$ 0,00 ;R$ 3,90 ;R$ 31,20 ;-6
7896544900097;30051090;16692;FITA MICROP.2,5CMX4,5MTS;;16;R$ 80,00 ;R$ 0,00 ;R$ 80,00 ;R$ 29,00 ;-30
7896637023344;30049079;16020;FLANCOX;400MG;1;R$ 19,77 ;R$ 3,95 ;R$ 15,82 ;R$ 15,47 ;2
7896714203768;30049099;11360;FLAVONID (DIOSMINA) 450/50MG C/30;450/50MG C/30;2;R$ 145,11 ;R$ 50,53 ;R$ 94,58 ;R$ 18,29 ;6
7899095201255;30049069;20641;FLEXALGIN 30COMP;300+125+50+30mg cx 30 comp;3;R$ 98,46 ;R$ 49,23 ;R$ 49,23 ;R$ 4,99 ;1
7896658005466;30049099;16437;FLOGORAL;cx 12 past sb cereja;1;R$ 15,24 ;R$ 3,05 ;R$ 12,19 ;R$ 9,18 ;4
7896658005305;30049099;14282;FLOGORAL 30ML;LIQUIDO;1;R$ 35,67 ;R$ 7,13 ;R$ 28,54 ;R$ 25,33 ;1
7891721020940;30049099;16644;FLORATIL;200mg cx 6 cap;2;R$ 70,60 ;R$ 7,06 ;R$ 63,54 ;R$ 22,98 ;3
7891721020933;30049099;16728;FLORATIL;100mg cx 12 cap;2;R$ 79,70 ;R$ 15,94 ;R$ 63,76 ;R$ 28,36 ;2
7891721000126;30049099;271;FLORATIL PED.1 G C/4 ENVELOPE;COD.(7891721000126)1 G C/4 ENV.;2;R$ 57,32 ;R$ 11,46 ;R$ 45,86 ;R$ 20,39 ;2
7896685300190;30049099;7628;FLORAX ADULTO C/5 FLACONETES 5ML.;ADULTO C/5FLACONETES 5ML.;1;R$ 37,23 ;R$ 7,45 ;R$ 29,78 ;R$ 24,25 ;0
7898158692238;30049099;16244;FLORENT;200MG 4 SACHES PO X 1G;1;R$ 24,79 ;R$ 12,40 ;R$ 12,39 ;R$ 5,99 ;4
7898158692221;30049099;16276;FLORENT;100MG CX 12 CAP;5;R$ 182,55 ;R$ 91,25 ;R$ 91,30 ;R$ 12,19 ;6
7896523208763;30039079;18108;FLUCONAZOL;150mg cx 1 cap;5;R$ 46,80 ;R$ 23,40 ;R$ 23,40 ;R$ 1,92 ;3
7896862970574;30039089;20695;FLUCONAZOL 150MG 2 COMP;150mg bl cx 2 comp;7;R$ 109,27 ;R$ 54,60 ;R$ 54,67 ;R$ 2,65 ;2
7891142156235;30049049;13401;FLUIR 12 UG.C/60 CAPS.REFIL;REFIL C/60 CAPS                                   ;2;R$ 154,30 ;R$ 30,86 ;R$ 123,44 ;R$ 55,90 ;1
7896714203492;30049069;13743;FLUXON 75 MG.C/30 COMPR.(CINARIZINA);75 MG.C/30 COMPR.;3;R$ 43,62 ;R$ 21,81 ;R$ 21,81 ;R$ 7,05 ;20
