Cod. Barras;NCM;Codigo;Produto;Apresentacao;Quantidade;Total Bruto;Desconto;Total Liquido;Ulti. Compra;Saldo Atual
7891721238123;30049049;9757;CLORIDRATO DE METFORMINA 500 MERCK;MERCK 500 MG.C/30 COMP. ;1;R$ 12,99 ;R$ 6,50 ;R$ 6,49 ;R$ 3,23 ;0
7895296105026;30049099;17372;CLORIDRATO DE NARATRIPTANA;2,5mg cx 4 comp rev;3;R$ 36,96 ;R$ 7,38 ;R$ 29,58 ;R$ 8,09 ;30
7895296105040;30049099;17838;CLORIDRATO DE NARATRIPTANA;2,5mg cx 10 comp rev;1;R$ 27,94 ;R$ 5,59 ;R$ 22,35 ;R$ 18,20 ;5
7899547512731;30049036;18683;CLORIDRATO DE PROPRANOLOL;40 mg com ct bl al plas opc x 30;2;R$ 6,06 ;R$ 3,04 ;R$ 3,02 ;R$ 1,39 ;15
7896112149743;30049099;16283;CLORIDRATO DE RANITIDINA;150MG CX 20 COMP;1;R$ 25,69 ;R$ 0,00 ;R$ 25,69 ;R$ 6,50 ;4
7896004705583;30049076;12154;CLORTALIDONA 50 MG.C/30 COMP. EMS ;50MG C/30 COMP GENERICO                 ;1;R$ 19,27 ;R$ 9,64 ;R$ 9,63 ;R$ 9,55 ;2
7896255767330;30049069;18098;COBAVITAL COM. C16;;5;R$ 78,70 ;R$ 15,75 ;R$ 62,95 ;R$ 12,53 ;3
7891317192389;21069030;20181;COGMAX;cx 60 caps;1;R$ 88,38 ;R$ 17,68 ;R$ 70,70 ;R$ 67,65 ;1
742832304818;30049099;20114;COLCHIN 0,5MG 1X20 COMP;;1;R$ 19,93 ;R$ 9,96 ;R$ 9,97 ;R$ 3,99 ;0
7899095220928;30049069;17981;COLIRIO GEOLAB;0,15+0,3mg/ml sol oft fr 20ml;16;R$ 185,92 ;R$ 92,96 ;R$ 92,96 ;R$ 4,01 ;12
7891058020316;30049069;14311;COLIRIO MOURA BRASIL;COLIRIO;9;R$ 121,14 ;R$ 24,21 ;R$ 96,93 ;R$ 10,40 ;20
7896658029806;21069030;20914;COMBI AD 30ML;susor fr 30ml+pipeta;2;R$ 66,00 ;R$ 13,20 ;R$ 52,80 ;R$ 24,56 ;0
7896658003653;30045090;15459;COMBIRON;COMP;2;R$ 67,16 ;R$ 13,44 ;R$ 53,72 ;R$ 26,52 ;3
7896004714158;30045090;14913;COMPLEXO B;FR 100 DRG;2;R$ 67,12 ;R$ 33,56 ;R$ 33,56 ;R$ 12,14 ;14
7898488470315;30059090;18415;COMPRESSA  GAZE AMERICA 11FIOS 7,5X7,5CM 5DOB/8CAM;;78;R$ 78,00 ;R$ 0,00 ;R$ 78,00 ;R$ 0,50 ;139
7894916508490;30049099;20389;CONCARDIO;1,25mg cx 30 comp rev;1;R$ 49,80 ;R$ 9,96 ;R$ 39,84 ;R$ 36,02 ;2
7894916508506;30049099;20442;CONCARDIO 2,5MG 30 COMP;2,5mg cx 30 comp rev;1;R$ 57,36 ;R$ 11,47 ;R$ 45,89 ;R$ 41,49 ;-1
7896085868108;33059000;20726;COND INF ACQUA KIDS UMIDIFIC CACHOS 250ML ;;1;R$ 9,60 ;R$ 0,00 ;R$ 9,60 ;R$ 6,43 ;0
7891150037250;33059000;19600;COND SEDA SOS CERAMIDAS 325ML (1-UN);;1;R$ 10,50 ;R$ 0,00 ;R$ 10,50 ;R$ 5,80 ;1
7894916510493;21069090;20896;CONDRES COLAGENO 40MG C/60 CAPS;;1;R$ 269,85 ;R$ 53,97 ;R$ 215,88 ;R$ 208,55 ;0
7896444211187;33069000;6987;CONDUTOR DENTAL HILLO C/25 UNID.;CONDUTOR HILLO C/25 UNID.;1;R$ 4,50 ;R$ 0,00 ;R$ 4,50 ;R$ 3,23 ;39
7896699020268;96032900;20931;CONJ INFANT PENTE+ESCOV COLOR ;;1;R$ 13,30 ;R$ 0,00 ;R$ 13,30 ;R$ 8,92 ;1
7896030892530;39241000;20234;COPO DESC.ABNT COPOBRAS PS TRANSP 100X200 ML;;3;R$ 10,35 ;R$ 5,16 ;R$ 5,19 ;R$ 2,97 ;0
7896030822025;39241000;18087;COPO DESCARTAVEL ABNT COPOBRAS PS BCO ;100X200ML;3;R$ 10,20 ;R$ 5,10 ;R$ 5,10 ;R$ 3,03 ;0
7896322700499;39241000;17774;COPO DESCARTAVEL ABNT MINAPLAST BCO 100X200 ML;;1;R$ 2,30 ;R$ 1,15 ;R$ 1,15 ;R$ 2,90 ;0
7896181901747;30049069;16257;CORDAREX 5MG;30 COMP;2;R$ 49,82 ;R$ 9,96 ;R$ 39,86 ;R$ 18,24 ;4
7896015519636;33069000;16388;COREGA PO 22G;po lc fr 22g;3;R$ 46,50 ;R$ 9,30 ;R$ 37,20 ;R$ 10,43 ;7
7896015526252;33069000;17639;COREGA ULTRA 19G;ultra creme 19g;4;R$ 61,40 ;R$ 3,07 ;R$ 58,33 ;R$ 17,38 ;8
7896714200699;30043999;7462;CORTICORTEN (PREDNISONA) 20 MG.C/20;PREDNISONA N.Q.20 MG.C/20 COMPR;10;R$ 208,70 ;R$ 93,96 ;R$ 114,74 ;R$ 5,78 ;15
7896181920410;30049069;18975;CORUS;50mg cx 30 comp rev;1;R$ 9,37 ;R$ 1,87 ;R$ 7,50 ;R$ 6,86 ;10
7891010560737;56012190;3764;COTONETES JOHNSONS C/75 UNID.;7891010560737;2;R$ 6,50 ;R$ 0,00 ;R$ 6,50 ;R$ 2,35 ;23
7506295388487;33061000;20103;CR DENT ORAL B 3D WHITE 70G ;;1;R$ 5,00 ;R$ 1,00 ;R$ 4,00 ;R$ 4,16 ;-1
7506195132043;33061000;19798;CR DENT PRO S ESC ANT ACUCAR 70G;;1;R$ 4,00 ;R$ 0,00 ;R$ 4,00 ;R$ 2,69 ;-2
7891150054523;33059000;20635;CR PENT SEDA BOOM TRANSICAO 295ML ;;1;R$ 8,90 ;R$ 1,78 ;R$ 7,12 ;R$ 4,39 ;0
7891350011043;33071000;6996;CR.BARB.BOZZANO C/ALOE VERA 65 GR.;BOZZANO C/ALOE VERA 65 GR;1;R$ 6,50 ;R$ 0,00 ;R$ 6,50 ;R$ 4,65 ;5
7891150055759;33061000;21056;CR.DENTAL CLOSE-UP W.ATTRAC.NAT;;1;R$ 4,50 ;R$ 0,00 ;R$ 4,50 ;R$ 3,22 ;2
7793100111143;33061000;16492;CR.DENTAL COLG TOTAL12 CLEAN MINT 90G;;1;R$ 4,29 ;R$ 0,00 ;R$ 4,29 ;R$ 5,26 ;5
7896006225010;30049099;18325;CYLOCORT;3+1mg pom oft bg 3,5g;2;R$ 54,26 ;R$ 10,86 ;R$ 43,40 ;R$ 18,84 ;1
7896004801216;30049099;5330;CYSTEX DRG C/24.;DRG C/24.;2;R$ 38,26 ;R$ 7,66 ;R$ 30,60 ;R$ 14,97 ;9
7898029551848;30049079;18609;DAFLON;1000 cx 30 comp;1;R$ 123,78 ;R$ 24,76 ;R$ 99,02 ;R$ 100,17 ;2
7898029551770;30049079;1569;DAFLON 500 MG C/30 COMPRIMIDOS;C/30 COMPRIDOS;1;R$ 87,24 ;R$ 17,45 ;R$ 69,79 ;R$ 66,06 ;3
7896212479825;30049069;1891;DAKTARIN GEL ORAL 40 GR;GEL ORAL 40 GRAMAS;1;R$ 33,99 ;R$ 6,80 ;R$ 27,19 ;R$ 23,85 ;1
7894916509831;30066000;18834;DALYNE;3+0,03mg cx 3bl x 21 comp rev;1;R$ 117,41 ;R$ 23,48 ;R$ 93,93 ;R$ 84,93 ;0
7896658027208;21069030;21050;DAYVIT KIDS 120ML;ct fr plas x 120ml;1;R$ 36,74 ;R$ 7,35 ;R$ 29,39 ;R$ 26,86 ;0
7896658003141;30043999;14219;DECADRON COMP ;10COMP;1;R$ 17,09 ;R$ 3,42 ;R$ 13,67 ;R$ 13,04 ;3
7896658001901;30049099;8971;DECONGEX PLUS COMPRIMIDOS C/12;COM REV CT BL X 12;1;R$ 20,81 ;R$ 4,16 ;R$ 16,65 ;R$ 16,23 ;2
7896658001925;30049099;8973;DECONGEX PLUS GOTAS 20 ML.;SOL ORAL FR C/20 ML;1;R$ 11,26 ;R$ 2,25 ;R$ 9,01 ;R$ 8,86 ;10
7896658001918;30049099;8972;DECONGEX PLUS XAROPE 120 ML.;XPE FR C/120 ML;1;R$ 16,55 ;R$ 3,31 ;R$ 13,24 ;R$ 13,01 ;1
7896862912017;30039039;18276;DELTAMETRIL;0,2mg shampoo fr 100ml;1;R$ 17,89 ;R$ 8,94 ;R$ 8,95 ;R$ 5,70 ;2
7898096577031;30049062;14432;DEOCIL SL;10MG CX 10 COMP;4;R$ 121,64 ;R$ 33,44 ;R$ 88,20 ;R$ 21,80 ;6
7898903925505;56031290;16992;DEP DEPI ROLL LENCO BCO 20UN;;1;R$ 3,50 ;R$ 0,00 ;R$ 3,50 ;R$ 3,90 ;15
7898903925284;33079000;16993;DEP DEPI ROLL ROLL ON REFIL 100G TRAD;;1;R$ 5,90 ;R$ 0,00 ;R$ 5,90 ;R$ 4,93 ;15
7891268101782;30066000;15730;DEPO PROVERA;150MG INJ FA X 1ML PRE-ENCH;2;R$ 91,60 ;R$ 18,32 ;R$ 73,28 ;R$ 35,83 ;10
7896006243908;30049079;3647;DERMS BISNAGA 30 G;30 GR PRATA;2;R$ 71,42 ;R$ 17,86 ;R$ 53,56 ;R$ 19,56 ;10
7891150054646;33072010;20484;DES.AER.REXONA MEN IMPACTO 90G;;1;R$ 15,00 ;R$ 7,50 ;R$ 7,50 ;R$ 8,72 ;2
7891150055872;33072010;20997;DES.AER.REXONA SEM PERFUME 1X90 GR;;1;R$ 13,00 ;R$ 0,00 ;R$ 13,00 ;R$ 6,99 ;1
7506306241183;33072010;20328;DESOD AERO DOVE ORIGINAL 89G-150ML (1-UN);;1;R$ 19,00 ;R$ 3,80 ;R$ 15,20 ;R$ 9,07 ;7
7896094906778;33072090;19833;DESOD AERO MONANGE FLOR LAVANDA 150ML (1-UN);;1;R$ 7,50 ;R$ 0,00 ;R$ 7,50 ;R$ 4,97 ;2
7896094906785;33072090;19831;DESOD AERO MONANGE FRUTAS VERMELHAS 150ML (1-UN);;1;R$ 7,50 ;R$ 0,00 ;R$ 7,50 ;R$ 5,01 ;1
7791293032467;33072010;19955;DESOD AERO REXONA WOMEN COTTON 90G-150ML (1-UN);;1;R$ 15,50 ;R$ 3,10 ;R$ 12,40 ;R$ 8,57 ;4
7791293012063;33072010;17279;DESOD DOVE AERO 89G MEN EXTRA FRESH;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 8,90 ;0
7791293032498;33072010;20224;DESOD REXONA AEROSOL WOMEN BAMBOO 150ML;;1;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 7,76 ;2
7791293032436;33072010;20225;DESOD REXONA AEROSOL WOMEN POWDER DRY 150ML;;1;R$ 15,00 ;R$ 3,00 ;R$ 12,00 ;R$ 8,57 ;4
7898085947548;33072010;20070;DESOD ROLL ON DAVENE CORPO A CORPO NATURAL 50ML (1;;1;R$ 5,50 ;R$ 0,00 ;R$ 5,50 ;R$ 3,93 ;0
7896094920071;33072010;20067;DESOD SPRAY RASTRO 90ML (1-UN);;1;R$ 6,00 ;R$ 0,00 ;R$ 6,00 ;R$ 3,99 ;0
7896806700021;33072010;15035;DESOD. LEITE DE ROSAS;100 ML;2;R$ 5,60 ;R$ 0,00 ;R$ 5,60 ;R$ 2,82 ;31
7896422500111;30043929;734;DESONOL CREME 30 G;CREME 30 GR;1;R$ 28,54 ;R$ 5,71 ;R$ 22,83 ;R$ 21,15 ;1
7891721024481;30043210;18902;DEXA-CITONEURIN NFF;100+100+5+4,37mg sol inj 3 amp 1ml;1;R$ 36,88 ;R$ 7,38 ;R$ 29,50 ;R$ 28,03 ;1
7896112101345;30043290;4898;DEXASON (DEXAMETASONA) CREME 10 GR;DEXAMETAZONA TEUTO CREME 10 GR-TU;2;R$ 14,96 ;R$ 7,48 ;R$ 7,48 ;R$ 2,23 ;27
7896112194651;30049099;21010;DEXASON 4MG 10 COMP;4mg bl 10 comp;2;R$ 18,56 ;R$ 9,28 ;R$ 9,28 ;R$ 2,25 ;0
7896523206868;30033939;13849;DIAD 0,75MG C/2;0,75MG C/2;17;R$ 267,58 ;R$ 133,79 ;R$ 133,79 ;R$ 2,55 ;65
7891106906944;30043939;17312;DIANE 35 DRG 3X21;;3;R$ 178,68 ;R$ 35,73 ;R$ 142,95 ;R$ 45,11 ;3
7896714204413;30049037;18820;DICLOFENACO DE DIETILAMONIO;10mg gel bg 60g;9;R$ 103,50 ;R$ 51,75 ;R$ 51,75 ;R$ 5,20 ;13
7899095256378;30049039;20778;DICLORIDRATO DE BETAISTINA 24MG 30 COMP;24mg cx 30 comp;1;R$ 27,26 ;R$ 13,63 ;R$ 13,63 ;R$ 9,32 ;4
7896112170273;30049045;20640;DIGESTIL 10MG 20COMP;10mg bl bco 20 comp;2;R$ 33,40 ;R$ 16,70 ;R$ 16,70 ;R$ 5,78 ;0
7898148297658;30043999;15190;DIP BETAMETASONA+ACIDO SALICILICO;0,5+30MG/G POM DER BG 30G;6;R$ 120,06 ;R$ 54,00 ;R$ 66,06 ;R$ 6,36 ;4
7896862940058;30039099;15047;DIPIMED GOTAS 20ML;SOL GTS FR 20ML;13;R$ 110,50 ;R$ 46,75 ;R$ 63,75 ;R$ 1,73 ;164
7896714207551;30049069;16285;DIPIRONA 1 G;10 COMP;3;R$ 47,07 ;R$ 6,28 ;R$ 40,79 ;R$ 10,30 ;2
7896112161233;30049069;20869;DIPIRONA SODICA 100ML;50mg/ml sol or fr x 100ml+cm;2;R$ 21,52 ;R$ 5,38 ;R$ 16,14 ;R$ 5,15 ;2
7898148294121;30049069;15103;DIPIRONA SODICA GENERICO PRATI DONADUZI;500 MG 10 COMPRIMIDOS;1;R$ 213,42 ;R$ 106,71 ;R$ 106,71 ;R$ 69,68 ;7
7891142142252;30043210;551;"DIPROSPAN AMPOLA 1 ML""INJETAVEL""""";NORMAL;9;R$ 289,53 ;R$ 62,70 ;R$ 226,83 ;R$ 25,16 ;1
7891317000288;30049076;2663;DIUPRESS 25 MG COMPR. C/20;C/20 COMPR;1;R$ 21,10 ;R$ 4,22 ;R$ 16,88 ;R$ 15,84 ;0
7899095201224;30049076;21000;DIUREMIDA 40MG 20 COMP;40mg cx 20 comp;5;R$ 40,05 ;R$ 20,00 ;R$ 20,05 ;R$ 2,39 ;9
7896112122432;30049099;16172;DIURIX 25MG;30 COMPRIMIDOS;7;R$ 32,06 ;R$ 4,58 ;R$ 27,48 ;R$ 0,96 ;22
7898040321253;30049099;15011;DOLAMIN FLEX;125+5MG CX 15 COMP;1;R$ 47,28 ;R$ 9,46 ;R$ 37,82 ;R$ 35,63 ;0
7896004723587;30049099;18176;DOMPERIDONA;10mg cx 2bl x 15 comp;2;R$ 31,70 ;R$ 15,84 ;R$ 15,86 ;R$ 4,01 ;2
7896714210018;30049069;10225;DORALGINA C/20 COMPR.;DRGS CX C/2BL C/10;3;R$ 54,27 ;R$ 27,12 ;R$ 27,15 ;R$ 5,34 ;54
7896714210070;30049069;8718;DORALGINA C/4 DRAGEAS;DGS CX C/25 BL C/4;25;R$ 112,00 ;R$ 56,00 ;R$ 56,00 ;R$ 1,40 ;270
7891058017392;30049039;19551;DORFLEX;300+35+50 mg comp x 300 emb. mult;3;R$ 455,25 ;R$ 136,58 ;R$ 318,67 ;R$ 117,34 ;1
7896658024078;21069030;19245;DOSE D 10ML;sol oral fr 10ml sb maca verde;2;R$ 62,66 ;R$ 9,60 ;R$ 53,06 ;R$ 24,74 ;1
7896641805943;30049039;15990;DRAMIN B6;30 COMP;4;R$ 71,16 ;R$ 10,68 ;R$ 60,48 ;R$ 13,99 ;3
7896641806483;30049039;16687;DRAMIN B6;sol oral fr 30ml ped;1;R$ 16,97 ;R$ 3,39 ;R$ 13,58 ;R$ 13,67 ;3
7895296277013;30049099;19654;DROXY;25mg cx 30 comp;1;R$ 27,02 ;R$ 13,51 ;R$ 13,51 ;R$ 7,01 ;1
7896112400561;30045090;20995;DTN FOL 400MCG+10MG 30 CAPS;;1;R$ 21,43 ;R$ 4,29 ;R$ 17,14 ;R$ 15,96 ;0
7891058021528;30049069;1834;DULCOLAX DRG. C/20;DRG C/20;2;R$ 13,00 ;R$ 2,60 ;R$ 10,40 ;R$ 5,03 ;4
7896676410198;30043999;13405;DUOFLAM C/1 AMPOLA + SERINGA ;6,43MG+2,63MG-AP 1ML+SERINGA                      ;3;R$ 63,66 ;R$ 12,72 ;R$ 50,94 ;R$ 15,22 ;-1
7891317005351;30049069;6535;"EBASTEL 10 MG C/10 COMP""EUROFARMA""";"C/10 COMP""EUROFARMA""";2;R$ 98,12 ;R$ 19,62 ;R$ 78,50 ;R$ 39,54 ;2
7896180300275;30049099;14905;ECOFILM;5MG SOL OFT GTS FR 5ML;1;R$ 16,75 ;R$ 3,35 ;R$ 13,40 ;R$ 12,18 ;1
7896006216308;30041011;7277;ECOS  XAROPE 120 ML;UNIAO QUIMICA;1;R$ 21,83 ;R$ 10,92 ;R$ 10,91 ;R$ 9,02 ;13
3014260833176;96032100;18395;ED ORAL B 1 2 3 MEDIA;;5;R$ 15,00 ;R$ 0,00 ;R$ 15,00 ;R$ 2,71 ;36
7896004802015;;5345;EMS EXPECTORANTE 100ML.;VD C/100ML.;1;R$ 14,46 ;R$ 7,23 ;R$ 7,23 ;R$ 9,20 ;29
7896004727806;30049099;16365;EMSEXPECTOR;xpe fr 120ml;2;R$ 42,06 ;R$ 21,04 ;R$ 21,02 ;R$ 6,24 ;16
7896004702322;30049045;12748;ENDCOFF C/12 PASTILHAS MEL E LIMAO ;CX C/12 PASTILHAS (3 STRIP X 4 PAST               ;4;R$ 63,92 ;R$ 31,96 ;R$ 31,96 ;R$ 9,93 ;37
7896094903104;30049099;133;ENGOV C/6 COMPR.;6 COMP.;3;R$ 16,29 ;R$ 3,27 ;R$ 13,02 ;R$ 4,13 ;8
7896261020313;30049049;20902;ENTRESTO 97+103MG 60 COMP;97+103mg cx 60 comp rev;1;R$ 302,32 ;R$ 60,46 ;R$ 241,86 ;R$ 234,51 ;0
7893736010053;30044990;11827;ENXAK C/12 COMPR.(CEFALIV);C/12 COMPR.;2;R$ 31,16 ;R$ 6,24 ;R$ 24,92 ;R$ 7,93 ;60
7891142144287;33049990;16665;EPISOL COLOR MORENA LOC 40G;;1;R$ 62,00 ;R$ 0,00 ;R$ 62,00 ;R$ 51,15 ;0
7896658021640;30049099;19552;ESALERG;1,25mg/ml sol oral fr gts 20ml;1;R$ 32,79 ;R$ 6,56 ;R$ 26,23 ;R$ 25,79 ;1
7702018951123;33071000;17739;ESP BARB PRESTOBARBA 150G PL NORMAL;;2;R$ 31,10 ;R$ 0,00 ;R$ 31,10 ;R$ 9,82 ;4
7896544925458;30051090;16695;ESPARADRAPO 2,5CMX4,5MTS.C/12 MISSNER-;;7;R$ 65,24 ;R$ 29,82 ;R$ 35,42 ;R$ 32,00 ;-13
7896544910102;30051090;17517;ESPARADRAPO IMP. MISSNER; 10CMX4,5MT;1;R$ 9,00 ;R$ 0,00 ;R$ 9,00 ;R$ 8,00 ;24
7896094901438;30049099;2645;ESTOMAZIL ABACAXI;1 ENV.;12;R$ 30,36 ;R$ 6,12 ;R$ 24,24 ;R$ 1,77 ;11
7894916505215;30049099;15689;EUPROSTATIN ;COMP 2MG;1;R$ 32,18 ;R$ 6,44 ;R$ 25,74 ;R$ 23,28 ;1
7891721014697;30043981;15934;EUTHYROX 50 MCG;50 COMPRIMIDOS;1;R$ 30,25 ;R$ 6,05 ;R$ 24,20 ;R$ 20,99 ;4
7898040325466;21069030;21072;EXIMIA FORTALIZE KERA D 30 COMP;fortalize kera d fr 30 comp;1;R$ 115,25 ;R$ 23,05 ;R$ 92,20 ;R$ 86,21 ;0
7896004812168;30049029;5546;EXPEC XPE 120 ML;VD.120 ML LEGRAND;3;R$ 93,24 ;R$ 46,62 ;R$ 46,62 ;R$ 8,62 ;29
7896336600167;4100000;14834;EXTRATO DE PROPOLIS (MAKROVIT);30 ML;3;R$ 42,69 ;R$ 5,70 ;R$ 36,99 ;R$ 9,46 ;5
7898277711087;15219019;19645;EXTRATO DE PROPOLIS 20ML;;1;R$ 11,50 ;R$ 0,00 ;R$ 11,50 ;R$ 6,47 ;8
7891317466824;30049045;20859;FAGICO 4MG GOTAS 20ML;4mg sol oral fr gts 20ml;1;R$ 19,58 ;R$ 3,92 ;R$ 15,66 ;R$ 13,81 ;2
7899095200135;30049073;19031;FELDANAX;20mg cx 15 cap;4;R$ 46,60 ;R$ 23,28 ;R$ 23,32 ;R$ 3,48 ;24
7896658002212;30066000;17998;FEMINA;150+20mcg cx 63 comp;1;R$ 61,80 ;R$ 12,36 ;R$ 49,44 ;R$ 46,17 ;1
7896006202226;30042099;19395;FERID;5+250ui pom derm bg 10g;1;R$ 10,77 ;R$ 5,38 ;R$ 5,39 ;R$ 3,00 ;0
7896444210630;33062000;20970;FIO DENTAL HILLO EXTRA FINO 125M ;;3;R$ 11,70 ;R$ 0,00 ;R$ 11,70 ;R$ 31,20 ;-6
7896544900097;30051090;16692;FITA MICROP.2,5CMX4,5MTS;;8;R$ 40,00 ;R$ 0,00 ;R$ 40,00 ;R$ 29,00 ;-30
7896544900264;30051090;20133;FITA MICROPOROSA BEGE 2,5 X 4,5 MISSNER;;1;R$ 2,75 ;R$ 0,00 ;R$ 2,75 ;R$ 2,32 ;3
7896544900158;30051090;17518;FITA MICROPOROSA MISSNER ;10CMX4.5M;1;R$ 9,00 ;R$ 0,00 ;R$ 9,00 ;R$ 6,10 ;10
7894916512077;21069030;20257;FIXARE CPR 1X60-DEMAIS PROD;;1;R$ 93,00 ;R$ 0,00 ;R$ 93,00 ;R$ 104,54 ;0
7898040322670;30049099;20522;FLEBON 50MG 30COMP;50mg cx 30 comp;1;R$ 55,80 ;R$ 11,16 ;R$ 44,64 ;R$ 44,44 ;1
7899095201255;30049069;20641;FLEXALGIN 30COMP;300+125+50+30mg cx 30 comp;1;R$ 32,82 ;R$ 16,41 ;R$ 16,41 ;R$ 4,99 ;1
7896658005442;30049099;14970;FLOGORAL;CX 12 PAST SB LARANJA;1;R$ 15,24 ;R$ 0,00 ;R$ 15,24 ;R$ 11,48 ;1
7896658005466;30049099;16437;FLOGORAL;cx 12 past sb cereja;1;R$ 15,24 ;R$ 3,05 ;R$ 12,19 ;R$ 9,18 ;4
7896714250946;30049099;20614;FLOMICIN 100MG 12CAP;100mg fr 12 cap;4;R$ 150,72 ;R$ 75,36 ;R$ 75,36 ;R$ 10,64 ;0
7896006213161;21069030;20343;FLORASTOR 12 CAPS-UN QUIM;;5;R$ 85,00 ;R$ 0,00 ;R$ 85,00 ;R$ 12,66 ;-2
7891721020933;30049099;16728;FLORATIL;100mg cx 12 cap;3;R$ 119,55 ;R$ 23,91 ;R$ 95,64 ;R$ 28,36 ;2
7891721000126;30049099;271;FLORATIL PED.1 G C/4 ENVELOPE;COD.(7891721000126)1 G C/4 ENV.;2;R$ 57,32 ;R$ 5,73 ;R$ 51,59 ;R$ 20,39 ;2
7898158692221;30049099;16276;FLORENT;100MG CX 12 CAP;2;R$ 73,02 ;R$ 36,50 ;R$ 36,52 ;R$ 12,19 ;6
7896862970574;30039089;20695;FLUCONAZOL 150MG 2 COMP;150mg bl cx 2 comp;6;R$ 93,66 ;R$ 46,80 ;R$ 46,86 ;R$ 2,65 ;2
7891142156235;30049049;13401;FLUIR 12 UG.C/60 CAPS.REFIL;REFIL C/60 CAPS                                   ;1;R$ 77,15 ;R$ 15,43 ;R$ 61,72 ;R$ 55,90 ;1
7896676432916;30043210;15871;FLUTINOL COL. 5ML;1MG SUS OFT FR 5ML;1;R$ 27,66 ;R$ 5,53 ;R$ 22,13 ;R$ 20,99 ;1
7896112469742;30049069;17179;FLUX;1,5mg cx 30 comp rev;1;R$ 25,03 ;R$ 5,01 ;R$ 20,02 ;R$ 17,75 ;1
7896714203492;30049069;13743;FLUXON 75 MG.C/30 COMPR.(CINARIZINA);75 MG.C/30 COMPR.;1;R$ 14,54 ;R$ 7,27 ;R$ 7,27 ;R$ 7,05 ;20
7896181914280;30043290;20243;FOSFATO SODICO DE PREDNISOLONA;3mg sol oral 60ml+pepita;4;R$ 55,40 ;R$ 27,68 ;R$ 27,72 ;R$ 5,75 ;2
7898931019313;96190000;19692;FRALDA GERIATRICA CONFORT MASTER REGULAR EG 7UN (1;;2;R$ 33,00 ;R$ 3,30 ;R$ 29,70 ;R$ 11,99 ;2
7896112170310;30049076;18860;FUROSEMIDA;40mg cx 20 comp branco;3;R$ 23,97 ;R$ 12,00 ;R$ 11,97 ;R$ 2,73 ;19
7896622302805;30049069;16396;GASTROL;20BL X 10 PAST;1;R$ 145,46 ;R$ 72,73 ;R$ 72,73 ;R$ 44,07 ;1
7896622301822;30049069;11839;GASTROL EFERV.ABACAXI UNID.;ABACAXI CX.C/50 UNID.;50;R$ 98,50 ;R$ 49,00 ;R$ 49,50 ;R$ 0,78 ;617
7898999850415;33049990;21003;GEL ARNICA 270G.MIX FORMULA;;1;R$ 9,90 ;R$ 0,00 ;R$ 9,90 ;R$ 6,50 ;0
7898918181927;30067000;16141;GEL NOCCAUTEADOR;200G;2;R$ 48,00 ;R$ 4,80 ;R$ 43,20 ;R$ 15,00 ;22
7896094901612;30049099;95;GELOL AEROSOL 60 ML;60 ML AEROSOL;1;R$ 33,72 ;R$ 6,74 ;R$ 26,98 ;R$ 25,18 ;2
7896006290162;30049077;15177;GLAUCOTRAT;0,5 SOL FR X 5ML;1;R$ 11,13 ;R$ 2,23 ;R$ 8,90 ;R$ 8,06 ;1
7896004706474;30049099;20757;GLIBENCLAMIDA 5MG 30 COMP;5mg cx 30 comp;1;R$ 10,77 ;R$ 5,38 ;R$ 5,39 ;R$ 2,86 ;0
7898100242955;30039099;17188;GLICEL;2,254g cx 6 sup adu;1;R$ 15,95 ;R$ 7,98 ;R$ 7,97 ;R$ 5,23 ;9
7898100243808;30039099;20762;GLICEL PEDIATRICO C/ 6 UN;1,667g sup c/6;2;R$ 2,00 ;R$ 0,00 ;R$ 2,00 ;R$ 6,55 ;2
7899620911840;30049099;20538;GLICENIX 6SUP. LACTENTES;0,91g cx 6 glicerol lactente;1;R$ 15,92 ;R$ 7,96 ;R$ 7,96 ;R$ 5,88 ;1
7891721022579;30049049;17561;GLIFAGE XR;1g bl 30 xr comp;2;R$ 78,68 ;R$ 15,74 ;R$ 62,94 ;R$ 28,81 ;1
7891721027468;30049049;16726;GLIFAGE XR 500MG C/30 COMP;;6;R$ 50,82 ;R$ 8,45 ;R$ 42,37 ;R$ 5,82 ;7
7898915555042;96159000;20377;GRAMPO P/ CABELO N 7 LOIRO FRANJINHA;;1;R$ 7,25 ;R$ 0,00 ;R$ 7,25 ;R$ 4,85 ;3
7898075310383;38220010;6730;GRAV TEST NECKERMAN;NECKERMAN;10;R$ 145,00 ;R$ 65,25 ;R$ 79,75 ;R$ 2,69 ;43
7898495609326;21069030;21041;GROW VIT BB 20ML ;;1;R$ 27,65 ;R$ 5,53 ;R$ 22,12 ;R$ 20,83 ;1
7898277711032;21069030;15850;GUARA ACAO;30 CAPSULAS;1;R$ 12,72 ;R$ 2,54 ;R$ 10,18 ;R$ 5,33 ;7
7891058021689;30049069;20334;GUTTALAX 30ML;7,5mg/ml sol or fr 30ml;1;R$ 17,18 ;R$ 3,44 ;R$ 13,74 ;R$ 13,29 ;-1
7891224351749;64022000;21057;HAV.ALOHA BC/PTO/CZA 37/38 1 PAR;;1;R$ 22,00 ;R$ 11,00 ;R$ 11,00 ;R$ 15,12 ;0
